# ==============================================================================
# CBM Multi-Modal Telemetry Dataset: FAULT_STATOR_INTER_TURN
# Testbed: 3-Phase Induction Motor Test Rig (55 kW, 400V, 4-Pole, 1788 RPM)
# DAQ: NI-9234 24-bit Dynamic Signal Acquisition (12.8 kS/s) + FBG Optical Interrogator
# Sensor Calibration: Accel = 100 mV/g, FBG = 1.2 pm/ue, Current = 20 mV/A, IR = 0.95 eps
# Benchmark Case: Phase U Inter-Turn Short Circuit (5 Turns shunted via external resistor)
# ==============================================================================
timestamp_iso_utc,time_rel_sec,ch1_vib_drive_end_g,ch2_vib_non_drive_end_g,ch3_fbg_strain_microstrain,ch4_ir_housing_temp_c,ch5_phase_u_current_a,ch6_phase_v_current_a,ch7_phase_w_current_a,operational_status
2026-08-28T14:22:00.084Z,0.084062,0.4841,0.3327,142.36,115.84,5.287,-14.279,10.244,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.084Z,0.084141,0.6084,0.2117,142.85,115.81,5.452,-14.573,9.829,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.084Z,0.084219,0.2829,0.2714,141.98,115.86,5.888,-14.548,9.705,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.084Z,0.084297,0.5172,0.3148,142.01,115.84,6.648,-14.662,9.357,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.084Z,0.084375,0.6030,0.5052,142.29,115.81,7.306,-14.690,8.972,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.084Z,0.084453,0.6509,0.4594,142.50,115.86,7.690,-14.902,8.448,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.084531,0.5003,0.6339,141.15,115.87,7.973,-14.821,8.202,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.084609,0.6716,0.4674,140.23,115.85,8.546,-14.800,7.770,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.084687,0.7116,0.4277,141.47,115.84,9.270,-14.815,7.435,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.084766,0.4817,0.3741,141.63,115.84,9.438,-14.709,7.272,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.084844,0.7408,0.6468,142.29,115.84,10.345,-14.837,6.954,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.084922,0.7396,0.5558,143.85,115.75,10.455,-14.669,6.331,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085000,0.7318,0.4655,142.41,115.78,10.991,-14.657,5.847,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085078,0.7815,0.4265,141.83,115.88,11.277,-14.619,5.317,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085156,0.9440,0.4400,142.52,115.84,11.657,-14.575,5.265,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085234,0.7289,0.5647,142.81,115.78,12.417,-14.606,4.863,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085312,0.6963,0.3620,142.22,115.89,12.879,-14.558,4.484,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085391,0.6585,0.3253,141.56,115.80,13.074,-14.222,3.977,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.085Z,0.085469,0.5578,0.4176,141.64,115.82,13.429,-14.079,3.340,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.085547,0.5288,0.1462,141.63,115.76,13.287,-14.098,3.153,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.085625,0.6818,0.5816,141.54,115.86,14.221,-13.995,2.731,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.085703,0.4970,0.3371,142.29,115.79,14.830,-13.901,2.299,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.085781,0.6894,0.3369,142.34,115.79,14.925,-13.843,1.771,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.085859,0.8094,0.3155,142.00,115.82,15.001,-13.369,1.382,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.085938,0.6663,0.3141,141.73,115.79,15.737,-13.232,1.019,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086016,0.5001,0.2586,142.77,115.82,15.912,-13.205,0.590,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086094,0.3029,0.1281,141.02,115.83,15.984,-12.950,0.059,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086172,0.3174,-0.0157,141.90,115.79,16.372,-12.539,-0.321,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086250,0.3855,0.2014,142.46,115.83,16.330,-12.521,-0.826,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086328,-0.0005,0.0493,141.34,115.87,17.053,-12.319,-1.273,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086406,-0.1022,-0.0191,141.15,115.85,17.230,-11.839,-1.612,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.086Z,0.086484,0.0179,0.0502,142.31,115.85,17.508,-11.766,-2.147,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.086563,-0.0225,-0.0053,142.36,115.79,17.665,-11.517,-2.476,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.086641,0.1942,0.0815,142.03,115.85,17.555,-11.181,-2.983,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.086719,-0.0052,-0.0258,142.76,115.83,17.910,-10.860,-3.170,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.086797,-0.1682,-0.1315,141.49,115.78,17.860,-10.564,-3.799,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.086875,-0.1582,-0.1951,141.46,115.84,18.291,-9.933,-4.221,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.086953,-0.2977,-0.2213,142.42,115.86,18.148,-9.855,-4.642,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087031,-0.2346,-0.3170,142.58,115.85,18.403,-9.606,-5.222,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087109,-0.5156,-0.3666,142.23,115.83,18.519,-9.149,-5.464,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087188,-0.2606,-0.2756,141.12,115.75,18.336,-8.797,-5.660,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087266,-0.5251,-0.3762,141.01,115.89,18.654,-8.503,-6.165,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087344,-0.7109,-0.6650,141.62,115.79,18.569,-8.246,-6.566,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087422,-0.4573,-0.6111,141.90,115.85,18.483,-7.689,-6.985,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.087Z,0.087500,-0.7595,-0.5288,142.55,115.82,18.768,-7.389,-7.452,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.087578,-0.9279,-0.5357,142.77,115.74,18.779,-6.950,-7.632,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.087656,-0.6816,-0.5069,140.93,115.83,18.738,-6.571,-7.876,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.087734,-0.6682,-0.8044,142.25,115.81,18.681,-6.225,-8.503,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.087813,-0.9945,-0.5752,141.71,115.84,18.149,-5.930,-8.735,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.087891,-0.9812,-0.6980,141.93,115.79,18.611,-5.536,-9.060,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.087969,-1.1679,-0.8890,141.91,115.85,18.399,-4.963,-9.366,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.088047,-1.2921,-1.1427,140.51,115.83,18.056,-4.583,-9.877,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.088125,-1.1796,-1.1274,140.35,115.78,17.983,-4.109,-9.974,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.088203,-1.4838,-1.0559,143.28,115.89,17.835,-3.691,-10.446,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.088281,-1.4502,-0.9205,141.30,115.88,17.769,-3.416,-10.502,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.088359,-1.3984,-1.0666,142.78,115.84,17.913,-2.959,-10.970,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.088Z,0.088438,-1.6063,-1.2005,141.24,115.89,17.623,-2.420,-11.346,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088516,-1.4643,-1.3236,140.86,115.84,17.271,-2.283,-11.525,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088594,-1.5544,-1.0769,142.32,115.86,17.065,-1.747,-11.776,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088672,-1.5258,-1.4105,142.02,115.86,16.722,-1.446,-12.135,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088750,-1.6555,-1.4287,141.61,115.85,16.983,-0.595,-12.385,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088828,-1.6426,-1.3621,141.46,115.87,16.240,-0.237,-12.534,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088906,-1.8159,-1.3020,141.71,115.84,15.939,-0.035,-12.643,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.088984,-1.6798,-1.3895,142.24,115.91,15.724,0.646,-12.874,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.089063,-1.8287,-1.4115,141.48,115.77,15.496,0.779,-13.288,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.089141,-1.7198,-1.3884,140.55,115.79,15.112,1.287,-13.217,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.089219,-1.7777,-1.5997,141.17,115.86,15.270,1.857,-13.539,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.089297,-1.9713,-1.4328,142.26,115.82,14.492,2.370,-13.636,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.089375,-1.8562,-1.6553,142.04,115.81,13.929,2.565,-13.728,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.089Z,0.089453,-2.1060,-1.5172,142.39,115.89,13.744,3.296,-14.069,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.089531,-1.9473,-1.4007,141.17,115.81,13.629,3.652,-14.033,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.089609,-1.9327,-1.5849,142.38,115.85,13.259,3.907,-14.271,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.089688,-2.1550,-1.6523,141.89,115.80,12.542,4.450,-14.295,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.089766,-1.9491,-1.5099,142.86,115.83,12.215,4.671,-14.399,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.089844,-1.9941,-1.6293,141.70,115.82,11.819,5.289,-14.429,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.089922,-1.9053,-1.3710,140.18,115.82,11.229,5.605,-14.494,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090000,-1.9899,-1.4720,142.30,115.83,11.003,5.917,-14.447,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090078,-1.9093,-1.4066,142.80,115.77,10.509,6.360,-14.645,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090156,-1.9071,-1.4507,142.27,115.79,10.211,6.831,-14.675,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090234,-1.9024,-1.4099,140.44,115.86,9.472,7.068,-14.568,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090313,-1.7382,-1.5042,141.25,115.89,9.106,7.792,-14.568,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090391,-1.8400,-1.5162,142.21,115.79,8.651,7.798,-14.453,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.090Z,0.090469,-2.0924,-1.4094,141.66,115.80,7.876,8.284,-14.486,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.090547,-1.7620,-1.2386,142.11,115.82,7.567,8.764,-14.664,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.090625,-1.6906,-1.2767,142.37,115.85,7.266,8.886,-14.643,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.090703,-1.7090,-1.4558,142.10,115.84,6.453,9.322,-14.641,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.090781,-1.4348,-1.3079,141.03,115.79,6.246,9.729,-14.545,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.090859,-1.7106,-1.4017,142.81,115.87,5.599,10.064,-14.283,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.090938,-1.4909,-1.4012,142.93,115.79,4.963,10.285,-14.212,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091016,-1.7378,-1.3214,142.28,115.80,4.332,10.813,-14.037,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091094,-1.5678,-1.2874,140.91,115.78,4.080,11.106,-14.109,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091172,-1.4843,-1.2332,142.40,115.86,3.382,11.423,-13.747,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091250,-1.3810,-1.2346,140.99,115.83,2.799,11.592,-13.674,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091328,-1.2907,-1.0370,141.98,115.84,2.355,11.657,-13.530,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091406,-1.2523,-1.0621,141.65,115.81,1.784,12.191,-13.362,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.091Z,0.091484,-1.2954,-0.9402,141.41,115.83,1.190,12.020,-13.199,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.091563,-1.0080,-1.0349,140.55,115.80,0.688,12.414,-13.103,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.091641,-1.3305,-0.8159,141.89,115.82,0.082,12.613,-12.780,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.091719,-1.1214,-0.8884,140.54,115.80,-0.227,12.797,-12.493,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.091797,-1.1102,-0.9799,142.60,115.80,-1.085,13.082,-12.402,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.091875,-0.9145,-0.8107,142.38,115.72,-1.613,13.365,-12.305,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.091953,-1.0883,-0.8820,143.09,115.80,-1.812,13.400,-11.963,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092031,-0.8749,-0.6693,141.70,115.81,-2.702,13.808,-11.428,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092109,-0.7856,-0.6093,142.79,115.85,-3.128,13.706,-11.380,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092188,-0.6657,-0.6072,142.13,115.79,-3.622,13.915,-11.197,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092266,-0.7006,-0.6702,142.23,115.82,-4.236,14.307,-10.661,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092344,-0.6892,-0.4311,143.13,115.90,-4.575,14.104,-10.372,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092422,-0.6635,-0.4419,141.45,115.84,-5.191,14.506,-9.945,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.092Z,0.092500,-0.5386,-0.5561,140.92,115.78,-5.700,14.456,-9.706,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.092578,-0.7442,-0.5177,140.70,115.91,-6.313,14.610,-9.453,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.092656,-0.5965,-0.3304,142.91,115.87,-6.675,14.546,-9.033,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.092734,-0.3519,-0.1786,142.59,115.81,-7.255,14.680,-8.737,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.092813,-0.1944,-0.4149,140.83,115.88,-7.739,14.909,-8.393,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.092891,-0.4567,-0.0859,142.71,115.79,-8.532,14.897,-8.001,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.092969,-0.4763,-0.3822,141.07,115.83,-8.629,14.574,-7.671,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.093047,-0.4920,-0.4559,141.90,115.77,-9.348,14.688,-7.264,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.093125,-0.3181,-0.0892,141.95,115.77,-10.018,14.891,-6.994,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.093203,-0.3367,-0.1578,140.86,115.80,-10.104,14.951,-6.538,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.093281,-0.2764,-0.2229,142.18,115.76,-10.621,14.814,-6.397,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.093359,-0.2308,-0.2887,141.54,115.81,-10.952,14.716,-5.891,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.093Z,0.093438,-0.4243,-0.2846,141.30,115.85,-11.584,14.882,-5.389,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093516,-0.0792,-0.0912,142.33,115.88,-11.921,14.651,-4.997,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093594,-0.1705,-0.2105,141.23,115.82,-12.145,14.426,-4.584,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093672,-0.0283,-0.1365,140.50,115.88,-12.994,14.398,-4.192,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093750,-0.1611,-0.1820,142.44,115.88,-13.260,14.327,-3.660,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093828,-0.1415,-0.0491,142.13,115.88,-13.267,14.215,-3.249,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093906,-0.1391,-0.1611,141.37,115.80,-13.784,13.970,-2.888,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.093984,-0.2111,-0.3745,141.41,115.81,-14.084,13.975,-2.553,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.094062,-0.2328,0.0175,141.25,115.80,-14.636,13.752,-2.027,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.094141,0.1344,-0.3825,140.38,115.81,-15.038,13.656,-1.774,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.094219,-0.2567,-0.1922,142.24,115.78,-15.394,13.353,-1.253,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.094297,0.0313,-0.2268,141.27,115.85,-15.583,13.338,-0.719,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.094375,-0.2440,-0.1828,141.57,115.86,-15.972,12.792,-0.116,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.094Z,0.094453,-0.4653,-0.2100,141.37,115.84,-16.231,12.831,-0.122,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.094531,-0.3492,-0.3168,141.81,115.85,-16.395,12.717,0.641,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.094609,-0.4497,-0.3466,141.32,115.87,-16.486,12.353,0.842,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.094687,-0.3446,-0.2396,143.12,115.88,-17.026,11.935,1.281,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.094766,-0.4389,-0.3453,141.49,115.88,-17.120,11.785,1.965,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.094844,-0.2496,-0.3361,142.97,115.86,-17.391,11.636,2.236,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.094922,-0.4193,-0.4691,141.75,115.74,-17.397,11.365,2.573,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095000,-0.5768,-0.3381,143.32,115.82,-17.682,11.011,3.107,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095078,-0.4510,-0.3017,141.84,115.85,-18.060,10.823,3.374,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095156,-0.4601,-0.4886,141.84,115.82,-18.086,10.390,3.915,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095234,-0.5405,-0.4036,141.29,115.80,-18.239,10.229,4.313,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095312,-0.7373,-0.6084,140.95,115.84,-18.298,9.878,4.628,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095391,-0.6720,-0.5982,141.25,115.89,-18.093,9.474,5.149,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.095Z,0.095469,-0.8775,-0.7343,142.95,115.88,-18.598,8.953,5.289,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.095547,-0.7755,-0.4518,142.15,115.85,-18.560,8.573,6.039,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.095625,-1.0439,-0.8521,143.38,115.84,-18.529,8.199,6.323,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.095703,-0.9251,-0.8182,142.04,115.80,-18.630,7.980,6.775,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.095781,-0.8451,-0.8600,143.03,115.85,-18.493,7.699,6.873,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.095859,-0.9741,-0.8329,143.79,115.82,-18.749,7.246,7.476,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.095937,-1.0603,-0.5650,142.09,115.85,-18.741,6.727,7.789,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096016,-0.9068,-0.9691,142.95,115.82,-18.769,6.552,8.196,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096094,-1.0862,-0.6411,141.79,115.80,-18.973,6.175,8.464,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096172,-1.0237,-0.8251,143.09,115.85,-18.516,5.671,8.942,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096250,-1.1671,-0.9063,141.45,115.83,-18.399,5.480,9.262,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096328,-1.0026,-0.8601,141.40,115.88,-18.371,4.973,9.633,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096406,-1.1636,-1.0001,140.67,115.81,-18.388,4.358,9.847,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.096Z,0.096484,-1.1878,-1.1054,141.17,115.88,-17.940,4.128,10.151,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.096562,-1.0790,-0.9972,142.16,115.82,-18.175,3.726,10.570,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.096641,-1.1099,-1.1383,141.93,115.83,-17.826,3.255,10.809,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.096719,-1.2275,-1.0776,143.62,115.82,-17.359,2.897,10.935,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.096797,-1.3391,-1.0571,141.52,115.91,-17.237,2.312,11.221,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.096875,-1.4621,-1.1612,142.38,115.79,-17.180,1.980,11.671,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.096953,-1.5291,-1.2774,141.53,115.72,-17.034,1.652,11.836,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.097031,-1.4655,-1.1292,141.81,115.84,-16.959,0.932,12.202,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.097109,-1.4951,-1.2224,142.05,115.85,-16.674,0.641,12.537,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.097187,-1.3806,-1.2481,141.93,115.83,-16.155,0.100,12.584,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.097266,-1.4871,-1.3392,141.47,115.86,-16.019,-0.291,12.811,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.097344,-1.5520,-1.1384,140.64,115.88,-15.621,-0.863,13.118,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.097Z,0.097422,-1.6289,-1.0582,143.60,115.86,-15.431,-0.981,13.145,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097500,-1.6017,-1.3747,143.27,115.77,-14.844,-1.742,13.344,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097578,-1.5617,-1.1583,141.82,115.83,-14.965,-2.021,13.555,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097656,-1.5838,-1.0451,141.90,115.84,-14.508,-2.638,13.629,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097734,-1.6237,-1.2060,142.20,115.84,-14.034,-2.926,13.831,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097812,-1.6577,-1.3804,142.21,115.84,-13.759,-3.193,13.916,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097891,-1.7130,-1.1339,140.61,115.82,-13.309,-3.598,14.070,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.097969,-1.4614,-1.1168,142.02,115.86,-12.788,-4.138,14.188,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.098047,-1.5448,-0.9787,142.27,115.79,-12.444,-4.579,14.332,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.098125,-1.5763,-1.0609,143.31,115.80,-12.013,-5.058,14.276,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.098203,-1.3727,-1.1910,142.16,115.86,-11.624,-5.305,14.452,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.098281,-1.4573,-0.9005,142.03,115.82,-11.388,-5.794,14.512,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.098359,-1.1880,-1.1233,141.96,115.87,-10.686,-6.081,14.709,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.098Z,0.098437,-1.2976,-1.1270,142.21,115.84,-10.306,-6.477,14.684,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.099Z,0.098516,-1.2291,-1.0255,142.06,115.85,-9.956,-6.969,14.626,FAULT_STATOR_INTER_TURN
