time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.132389,-0.7303,202.36,53.99,-5.454,-9.697,14.821,Centrifugal Pump Impeller Cavitation
0.132877,0.3182,211.85,54.00,-2.378,-11.726,14.345,Centrifugal Pump Impeller Cavitation
0.133366,-1.8735,200.27,54.04,0.052,-13.351,12.958,Centrifugal Pump Impeller Cavitation
0.133854,1.8461,212.28,54.00,2.935,-14.281,11.583,Centrifugal Pump Impeller Cavitation
0.134343,2.3456,224.81,54.01,5.643,-15.042,9.393,Centrifugal Pump Impeller Cavitation
0.134831,1.4682,199.32,54.00,8.327,-15.033,6.927,Centrifugal Pump Impeller Cavitation
0.135320,-0.4869,209.81,53.98,10.217,-14.868,4.352,Centrifugal Pump Impeller Cavitation
0.135809,0.3693,196.25,53.95,12.411,-13.987,1.765,Centrifugal Pump Impeller Cavitation
0.136297,3.1639,202.92,53.99,13.739,-12.517,-1.104,Centrifugal Pump Impeller Cavitation
0.136786,2.7208,215.97,54.02,14.694,-10.991,-3.833,Centrifugal Pump Impeller Cavitation
0.137274,4.0749,206.34,54.00,15.046,-8.814,-6.291,Centrifugal Pump Impeller Cavitation
0.137763,-0.8519,216.31,54.06,15.183,-6.152,-8.934,Centrifugal Pump Impeller Cavitation
0.138251,-0.9508,213.03,54.04,14.522,-3.737,-10.969,Centrifugal Pump Impeller Cavitation
0.138740,0.9149,209.45,54.05,13.697,-1.037,-12.573,Centrifugal Pump Impeller Cavitation
0.139228,1.4572,201.25,53.92,11.990,2.126,-13.998,Centrifugal Pump Impeller Cavitation
0.139717,0.5144,215.83,54.06,10.183,4.527,-15.022,Centrifugal Pump Impeller Cavitation
0.140205,0.1083,212.59,54.01,7.902,7.255,-15.144,Centrifugal Pump Impeller Cavitation
0.140694,3.1236,197.01,54.02,5.352,9.569,-15.130,Centrifugal Pump Impeller Cavitation
0.141182,0.7044,201.80,54.04,2.835,11.283,-14.184,Centrifugal Pump Impeller Cavitation
0.141671,-1.3015,186.46,54.00,0.030,13.149,-13.234,Centrifugal Pump Impeller Cavitation
0.142159,-1.0828,198.39,53.96,-2.686,14.385,-11.237,Centrifugal Pump Impeller Cavitation
0.142648,1.3447,207.34,54.06,-5.673,15.056,-9.379,Centrifugal Pump Impeller Cavitation
0.143136,6.3005,201.03,53.97,-7.891,15.283,-7.276,Centrifugal Pump Impeller Cavitation
0.143625,-0.8727,202.93,53.96,-9.978,14.813,-4.620,Centrifugal Pump Impeller Cavitation
0.144113,0.2982,221.82,53.99,-12.160,14.079,-1.817,Centrifugal Pump Impeller Cavitation
0.144602,5.1672,218.74,53.98,-13.402,12.621,0.980,Centrifugal Pump Impeller Cavitation
0.145090,-0.0665,204.10,54.00,-14.634,10.802,3.709,Centrifugal Pump Impeller Cavitation
0.145579,1.5850,216.75,54.00,-15.267,8.696,6.430,Centrifugal Pump Impeller Cavitation
0.146067,4.0953,220.33,54.05,-15.171,6.264,8.718,Centrifugal Pump Impeller Cavitation
0.146556,-1.0465,215.26,54.02,-14.535,3.879,10.825,Centrifugal Pump Impeller Cavitation
0.147044,0.0514,212.54,53.97,-13.727,0.866,12.590,Centrifugal Pump Impeller Cavitation
0.147533,-0.3269,219.34,53.97,-12.245,-1.749,14.048,Centrifugal Pump Impeller Cavitation
0.148021,-2.2549,216.54,53.98,-10.256,-4.538,14.863,Centrifugal Pump Impeller Cavitation
0.148510,3.2304,199.69,53.98,-8.096,-7.103,15.218,Centrifugal Pump Impeller Cavitation
0.148999,-0.7232,208.39,53.98,-5.545,-9.299,15.118,Centrifugal Pump Impeller Cavitation
0.149487,-1.3246,205.31,53.96,-2.897,-11.502,14.174,Centrifugal Pump Impeller Cavitation
0.149976,-0.6273,219.80,54.01,-0.092,-13.032,13.264,Centrifugal Pump Impeller Cavitation
0.150464,1.7632,205.07,53.98,2.603,-14.282,11.662,Centrifugal Pump Impeller Cavitation
0.150953,0.2123,203.61,53.96,5.365,-15.010,9.820,Centrifugal Pump Impeller Cavitation
0.151441,-1.4981,218.73,54.02,7.765,-14.967,7.186,Centrifugal Pump Impeller Cavitation
0.151930,0.5817,212.21,54.03,10.236,-15.029,4.933,Centrifugal Pump Impeller Cavitation
0.152418,1.2276,227.95,53.99,11.952,-13.941,2.062,Centrifugal Pump Impeller Cavitation
0.152907,-0.3562,202.67,54.07,13.630,-12.713,-0.690,Centrifugal Pump Impeller Cavitation
0.153395,-0.8118,205.59,54.09,14.538,-11.103,-3.339,Centrifugal Pump Impeller Cavitation
0.153884,1.3669,219.54,54.02,15.134,-8.795,-6.099,Centrifugal Pump Impeller Cavitation
0.154372,-0.8529,199.13,53.98,15.105,-6.743,-8.556,Centrifugal Pump Impeller Cavitation
0.154861,2.3002,221.22,54.01,14.581,-3.988,-10.722,Centrifugal Pump Impeller Cavitation
0.155349,-2.0175,199.74,53.95,13.540,-1.302,-12.582,Centrifugal Pump Impeller Cavitation
0.155838,-2.1132,215.19,53.97,12.176,1.656,-13.899,Centrifugal Pump Impeller Cavitation
0.156326,-2.3822,194.33,53.93,10.402,4.244,-14.861,Centrifugal Pump Impeller Cavitation
0.156815,-1.2268,210.38,53.97,8.255,6.991,-15.186,Centrifugal Pump Impeller Cavitation
0.157303,-0.8273,198.36,53.95,5.856,9.288,-15.295,Centrifugal Pump Impeller Cavitation
0.157792,-3.2459,226.37,54.02,3.037,11.302,-14.388,Centrifugal Pump Impeller Cavitation
0.158280,-0.7063,200.89,53.97,0.215,13.048,-13.325,Centrifugal Pump Impeller Cavitation
0.158769,0.1238,202.95,54.01,-2.629,14.202,-11.778,Centrifugal Pump Impeller Cavitation
0.159257,-3.5376,214.55,54.03,-5.141,14.858,-9.756,Centrifugal Pump Impeller Cavitation
0.159746,-1.8362,204.89,54.05,-7.579,15.480,-7.625,Centrifugal Pump Impeller Cavitation
0.160234,0.1325,215.95,53.99,-9.858,14.869,-4.739,Centrifugal Pump Impeller Cavitation
0.160723,-2.8333,203.96,54.01,-11.844,13.909,-2.226,Centrifugal Pump Impeller Cavitation
0.161212,-1.4173,203.30,54.01,-13.378,12.782,0.561,Centrifugal Pump Impeller Cavitation
0.161700,1.1412,209.77,54.05,-14.344,11.040,3.251,Centrifugal Pump Impeller Cavitation
0.162189,2.4516,199.66,54.03,-15.062,9.172,6.008,Centrifugal Pump Impeller Cavitation
0.162677,0.0564,213.37,54.05,-15.102,6.737,8.600,Centrifugal Pump Impeller Cavitation
0.163166,-0.9896,217.46,53.93,-14.756,4.133,10.734,Centrifugal Pump Impeller Cavitation
0.163654,-1.5313,214.70,53.97,-13.920,1.306,12.526,Centrifugal Pump Impeller Cavitation
0.164143,1.0720,215.47,54.04,-12.446,-1.480,13.884,Centrifugal Pump Impeller Cavitation
0.164631,1.5390,193.64,54.02,-10.553,-4.235,14.715,Centrifugal Pump Impeller Cavitation
0.165120,-2.5124,206.08,53.99,-8.364,-6.811,15.028,Centrifugal Pump Impeller Cavitation
0.165608,1.2820,208.07,53.98,-5.713,-9.093,15.062,Centrifugal Pump Impeller Cavitation
0.166097,-1.3725,222.36,54.03,-3.233,-11.207,14.458,Centrifugal Pump Impeller Cavitation
0.166585,-1.7477,205.06,53.92,-0.349,-12.874,13.496,Centrifugal Pump Impeller Cavitation
0.167074,-0.3961,190.44,54.03,2.280,-14.121,11.878,Centrifugal Pump Impeller Cavitation
0.167562,1.7473,201.47,54.00,5.004,-14.850,10.064,Centrifugal Pump Impeller Cavitation
0.168051,0.6017,204.38,53.98,7.444,-15.171,7.743,Centrifugal Pump Impeller Cavitation
0.168539,0.6349,191.67,54.02,9.787,-14.912,5.041,Centrifugal Pump Impeller Cavitation
0.169028,0.8419,218.23,53.98,11.866,-14.071,2.198,Centrifugal Pump Impeller Cavitation
0.169516,1.1284,196.66,54.00,13.366,-13.019,-0.274,Centrifugal Pump Impeller Cavitation
0.170005,0.1579,213.79,54.00,14.559,-11.363,-3.052,Centrifugal Pump Impeller Cavitation
0.170493,1.5745,200.71,54.03,15.093,-9.339,-5.992,Centrifugal Pump Impeller Cavitation
0.170982,-0.6803,222.81,54.01,15.141,-6.833,-8.174,Centrifugal Pump Impeller Cavitation
0.171470,1.7447,207.65,53.92,14.978,-4.436,-10.475,Centrifugal Pump Impeller Cavitation
0.171959,2.1765,205.93,53.94,13.842,-1.460,-12.330,Centrifugal Pump Impeller Cavitation
0.172447,1.9481,214.49,53.96,12.588,1.278,-13.599,Centrifugal Pump Impeller Cavitation
0.172936,2.0914,201.44,54.02,10.629,4.154,-14.576,Centrifugal Pump Impeller Cavitation
0.173425,1.6201,214.89,54.02,8.577,6.589,-15.097,Centrifugal Pump Impeller Cavitation
0.173913,2.9327,205.91,54.07,6.148,9.026,-15.054,Centrifugal Pump Impeller Cavitation
0.174402,-3.2380,204.95,53.96,3.421,11.242,-14.468,Centrifugal Pump Impeller Cavitation
0.174890,2.4108,209.26,54.05,0.394,12.976,-13.507,Centrifugal Pump Impeller Cavitation
0.175379,4.4458,200.74,53.92,-2.160,14.043,-11.954,Centrifugal Pump Impeller Cavitation
0.175867,-0.2209,208.38,54.00,-4.758,14.925,-10.116,Centrifugal Pump Impeller Cavitation
0.176356,-0.4212,212.89,54.01,-7.382,15.228,-7.798,Centrifugal Pump Impeller Cavitation
0.176844,3.2083,190.38,54.01,-9.692,15.014,-5.277,Centrifugal Pump Impeller Cavitation
0.177333,-0.7892,219.28,53.99,-11.882,14.222,-2.602,Centrifugal Pump Impeller Cavitation
0.177821,-0.3425,216.94,54.00,-13.358,13.166,0.262,Centrifugal Pump Impeller Cavitation
0.178310,1.1349,194.24,53.95,-14.373,11.197,2.995,Centrifugal Pump Impeller Cavitation
0.178798,-0.6445,192.91,54.03,-15.013,9.307,5.755,Centrifugal Pump Impeller Cavitation
0.179287,2.3265,217.16,54.01,-15.063,7.041,8.026,Centrifugal Pump Impeller Cavitation
0.179775,-0.7204,216.50,54.01,-14.816,4.453,10.383,Centrifugal Pump Impeller Cavitation
0.180264,1.2980,215.30,53.99,-13.878,1.804,12.263,Centrifugal Pump Impeller Cavitation
0.180752,1.1012,197.87,53.99,-12.563,-1.007,13.660,Centrifugal Pump Impeller Cavitation
0.181241,3.5195,225.54,54.02,-10.884,-3.912,14.651,Centrifugal Pump Impeller Cavitation
0.181729,2.5531,203.58,54.06,-8.867,-6.379,14.992,Centrifugal Pump Impeller Cavitation
0.182218,-0.5704,212.04,53.94,-6.162,-8.986,15.155,Centrifugal Pump Impeller Cavitation
0.182706,-1.9694,212.14,53.94,-3.542,-10.925,14.642,Centrifugal Pump Impeller Cavitation
0.183195,1.7365,223.54,54.01,-0.855,-12.568,13.591,Centrifugal Pump Impeller Cavitation
0.183683,-1.0284,211.06,53.99,1.838,-13.928,12.153,Centrifugal Pump Impeller Cavitation
0.184172,-0.5383,213.53,54.00,4.789,-14.864,10.168,Centrifugal Pump Impeller Cavitation
0.184660,-1.9240,209.34,54.00,7.265,-15.229,7.952,Centrifugal Pump Impeller Cavitation
0.185149,1.1238,199.83,54.02,9.666,-15.157,5.409,Centrifugal Pump Impeller Cavitation
0.185638,-1.3434,190.29,53.99,11.791,-14.273,2.768,Centrifugal Pump Impeller Cavitation
0.186126,-0.3226,210.28,53.95,12.992,-13.232,-0.243,Centrifugal Pump Impeller Cavitation
0.186615,-0.3723,197.99,53.97,14.291,-11.573,-2.957,Centrifugal Pump Impeller Cavitation
0.187103,-0.0816,212.98,53.99,15.009,-9.597,-5.394,Centrifugal Pump Impeller Cavitation
0.187592,0.7076,211.26,53.95,15.336,-7.187,-8.296,Centrifugal Pump Impeller Cavitation
0.188080,-0.9877,211.06,54.00,14.674,-4.566,-10.289,Centrifugal Pump Impeller Cavitation
0.188569,-1.9480,201.05,54.00,14.177,-1.803,-12.035,Centrifugal Pump Impeller Cavitation
0.189057,-4.0182,218.81,53.99,12.669,0.904,-13.628,Centrifugal Pump Impeller Cavitation
0.189546,-0.5382,214.04,54.01,10.890,3.832,-14.665,Centrifugal Pump Impeller Cavitation
0.190034,-1.0515,199.96,53.94,8.755,6.340,-15.123,Centrifugal Pump Impeller Cavitation
0.190523,-2.0873,227.58,53.96,6.310,8.703,-15.171,Centrifugal Pump Impeller Cavitation
0.191011,-0.7286,208.21,53.95,3.823,10.928,-14.620,Centrifugal Pump Impeller Cavitation
0.191500,0.6739,198.66,54.04,0.849,12.856,-13.684,Centrifugal Pump Impeller Cavitation
0.191988,1.1160,203.55,54.09,-1.804,14.020,-12.037,Centrifugal Pump Impeller Cavitation
0.192477,-3.6597,197.17,53.96,-4.609,14.803,-10.127,Centrifugal Pump Impeller Cavitation
0.192965,-1.5495,221.56,53.99,-7.224,15.038,-8.057,Centrifugal Pump Impeller Cavitation
0.193454,0.8338,219.18,53.97,-9.225,15.007,-5.684,Centrifugal Pump Impeller Cavitation
0.193942,1.9883,216.29,54.01,-11.457,14.382,-2.912,Centrifugal Pump Impeller Cavitation
0.194431,-2.3368,214.68,53.98,-13.063,13.164,-0.096,Centrifugal Pump Impeller Cavitation
0.194919,1.6413,220.61,54.01,-14.193,11.433,2.758,Centrifugal Pump Impeller Cavitation
0.195408,-3.2368,207.94,54.03,-15.147,9.520,5.300,Centrifugal Pump Impeller Cavitation
0.195896,1.3002,213.59,53.95,-15.020,7.430,7.834,Centrifugal Pump Impeller Cavitation
0.196385,-1.2277,203.10,54.01,-15.123,4.862,10.205,Centrifugal Pump Impeller Cavitation
0.196873,2.1449,208.70,53.93,-14.123,1.904,12.148,Centrifugal Pump Impeller Cavitation
0.197362,-1.4456,213.83,53.99,-12.791,-0.733,13.483,Centrifugal Pump Impeller Cavitation
0.197851,-1.1052,183.81,53.99,-10.955,-3.685,14.446,Centrifugal Pump Impeller Cavitation
0.198339,-0.7199,204.73,53.99,-8.886,-6.072,15.449,Centrifugal Pump Impeller Cavitation
0.198828,-3.1750,211.40,53.99,-6.518,-8.623,15.228,Centrifugal Pump Impeller Cavitation
0.199316,-3.5058,209.34,53.98,-3.877,-10.696,14.640,Centrifugal Pump Impeller Cavitation
0.199805,0.6627,206.15,53.99,-1.217,-12.740,13.774,Centrifugal Pump Impeller Cavitation
0.200293,1.6036,215.01,54.01,1.526,-13.854,12.233,Centrifugal Pump Impeller Cavitation
0.200782,0.9993,203.98,54.01,4.487,-14.804,10.476,Centrifugal Pump Impeller Cavitation
0.201270,-2.2693,199.61,54.00,7.073,-15.100,8.197,Centrifugal Pump Impeller Cavitation
0.201759,0.9344,220.06,53.98,9.514,-14.961,5.706,Centrifugal Pump Impeller Cavitation
0.202247,-1.6306,218.86,54.04,11.312,-14.405,3.009,Centrifugal Pump Impeller Cavitation
0.202736,0.9659,204.91,54.06,13.111,-13.343,0.096,Centrifugal Pump Impeller Cavitation
0.203224,2.3470,209.42,53.95,14.222,-11.626,-2.352,Centrifugal Pump Impeller Cavitation
0.203713,1.0479,217.19,54.01,15.097,-9.737,-5.342,Centrifugal Pump Impeller Cavitation
0.204201,3.1025,210.37,53.98,15.301,-7.515,-7.907,Centrifugal Pump Impeller Cavitation
0.204690,0.2579,214.51,54.04,14.926,-4.965,-10.053,Centrifugal Pump Impeller Cavitation
0.205178,0.2023,214.04,54.00,14.074,-2.302,-12.050,Centrifugal Pump Impeller Cavitation
0.205667,0.7729,207.29,54.00,12.929,0.586,-13.476,Centrifugal Pump Impeller Cavitation
0.206155,-1.7111,214.39,54.02,11.189,3.518,-14.464,Centrifugal Pump Impeller Cavitation
0.206644,0.0284,201.80,53.99,8.971,6.081,-15.003,Centrifugal Pump Impeller Cavitation
0.207132,0.2283,213.35,54.07,6.516,8.460,-15.080,Centrifugal Pump Impeller Cavitation
0.207621,0.3194,209.37,54.02,4.005,10.755,-14.739,Centrifugal Pump Impeller Cavitation
0.208109,1.3417,206.93,54.04,1.433,12.393,-13.753,Centrifugal Pump Impeller Cavitation
0.208598,-1.7848,199.40,53.99,-1.399,13.865,-12.300,Centrifugal Pump Impeller Cavitation
0.209086,-1.1687,211.12,54.00,-4.369,14.748,-10.683,Centrifugal Pump Impeller Cavitation
0.209575,2.9373,210.33,54.03,-6.975,15.255,-8.262,Centrifugal Pump Impeller Cavitation
0.210064,-2.7148,202.86,54.03,-9.099,14.917,-5.994,Centrifugal Pump Impeller Cavitation
0.210552,1.9989,196.43,53.95,-11.396,14.377,-2.976,Centrifugal Pump Impeller Cavitation
0.211041,0.2007,196.02,54.01,-12.906,13.197,-0.445,Centrifugal Pump Impeller Cavitation
0.211529,1.1377,207.84,54.02,-14.255,11.782,2.367,Centrifugal Pump Impeller Cavitation
0.212018,3.6234,212.61,53.99,-14.788,9.977,5.017,Centrifugal Pump Impeller Cavitation
0.212506,0.5451,225.72,54.02,-15.277,7.519,7.567,Centrifugal Pump Impeller Cavitation
0.212995,1.8629,209.62,54.00,-14.822,4.977,10.136,Centrifugal Pump Impeller Cavitation
0.213483,0.7924,196.18,53.91,-14.149,2.403,11.946,Centrifugal Pump Impeller Cavitation
0.213972,0.4341,208.24,53.95,-12.895,-0.367,13.239,Centrifugal Pump Impeller Cavitation
0.214460,0.1500,220.64,54.04,-11.432,-3.257,14.634,Centrifugal Pump Impeller Cavitation
0.214949,1.7656,204.20,53.99,-9.391,-5.844,15.203,Centrifugal Pump Impeller Cavitation
0.215437,-0.8835,219.51,54.01,-6.818,-8.485,15.144,Centrifugal Pump Impeller Cavitation
0.215926,-1.6781,211.49,54.00,-4.166,-10.420,14.779,Centrifugal Pump Impeller Cavitation
0.216414,0.4168,215.50,53.97,-1.557,-12.167,13.825,Centrifugal Pump Impeller Cavitation
0.216903,0.5505,225.80,53.98,1.242,-13.735,12.633,Centrifugal Pump Impeller Cavitation
0.217391,-3.1609,194.38,54.01,4.157,-14.934,10.545,Centrifugal Pump Impeller Cavitation
0.217880,0.0217,217.62,54.02,6.768,-15.222,8.469,Centrifugal Pump Impeller Cavitation
0.218368,-2.2501,209.20,54.09,9.082,-15.033,5.956,Centrifugal Pump Impeller Cavitation
0.218857,1.0047,201.93,53.98,11.250,-14.554,3.196,Centrifugal Pump Impeller Cavitation
0.219345,-3.4512,209.14,54.07,12.753,-13.311,0.787,Centrifugal Pump Impeller Cavitation
0.219834,3.1814,224.37,53.97,14.098,-11.851,-2.342,Centrifugal Pump Impeller Cavitation
0.220322,-0.9693,221.35,54.02,15.084,-10.050,-4.918,Centrifugal Pump Impeller Cavitation
0.220811,-1.9913,192.99,54.01,15.206,-7.708,-7.663,Centrifugal Pump Impeller Cavitation
0.221299,-1.0139,203.46,53.99,14.979,-5.271,-9.824,Centrifugal Pump Impeller Cavitation
0.221788,0.4307,218.01,54.00,14.457,-2.495,-11.707,Centrifugal Pump Impeller Cavitation
0.222277,0.9711,209.82,53.98,12.865,0.256,-13.399,Centrifugal Pump Impeller Cavitation
0.222765,-1.1814,209.85,54.04,11.424,3.206,-14.375,Centrifugal Pump Impeller Cavitation
0.223254,-3.3275,196.67,53.97,9.467,5.974,-15.089,Centrifugal Pump Impeller Cavitation
0.223742,-2.9639,203.66,54.01,6.909,8.097,-15.065,Centrifugal Pump Impeller Cavitation
0.224231,-0.3038,198.46,54.03,4.433,10.248,-14.651,Centrifugal Pump Impeller Cavitation
0.224719,0.9273,195.95,54.06,1.508,12.262,-13.952,Centrifugal Pump Impeller Cavitation
0.225208,1.1381,199.31,54.04,-1.257,13.566,-12.521,Centrifugal Pump Impeller Cavitation
0.225696,-0.5870,202.11,54.02,-3.905,14.689,-10.723,Centrifugal Pump Impeller Cavitation
0.226185,0.8428,203.53,53.97,-6.485,15.230,-8.528,Centrifugal Pump Impeller Cavitation
0.226673,2.5426,202.84,53.97,-8.852,15.262,-6.147,Centrifugal Pump Impeller Cavitation
0.227162,1.2493,218.67,53.95,-10.904,14.580,-3.480,Centrifugal Pump Impeller Cavitation
0.227650,0.7801,202.29,53.95,-12.790,13.494,-0.755,Centrifugal Pump Impeller Cavitation
0.228139,-2.3103,222.12,54.00,-13.954,11.813,2.074,Centrifugal Pump Impeller Cavitation
0.228627,0.9025,205.89,53.97,-14.921,10.104,4.915,Centrifugal Pump Impeller Cavitation
0.229116,0.0352,213.73,54.05,-15.107,7.858,7.411,Centrifugal Pump Impeller Cavitation
0.229604,0.4180,214.00,53.98,-14.973,5.399,9.729,Centrifugal Pump Impeller Cavitation
0.230093,1.5650,202.37,54.00,-14.238,2.567,11.717,Centrifugal Pump Impeller Cavitation
0.230581,-0.0055,207.21,53.99,-13.047,-0.191,13.221,Centrifugal Pump Impeller Cavitation
0.231070,-0.7760,205.72,53.94,-11.613,-3.076,14.413,Centrifugal Pump Impeller Cavitation
0.231558,-2.4528,213.17,54.04,-9.541,-5.840,14.931,Centrifugal Pump Impeller Cavitation
0.232047,-0.9919,208.90,54.03,-7.076,-8.213,15.316,Centrifugal Pump Impeller Cavitation
0.232535,-0.0023,203.64,54.03,-4.672,-10.478,14.546,Centrifugal Pump Impeller Cavitation
0.233024,0.1901,211.01,54.02,-1.686,-12.156,13.950,Centrifugal Pump Impeller Cavitation
0.233512,0.2079,212.89,53.97,1.113,-13.698,12.735,Centrifugal Pump Impeller Cavitation
0.234001,1.5764,225.73,53.97,3.818,-14.695,10.720,Centrifugal Pump Impeller Cavitation
0.234489,1.4887,210.58,54.02,6.305,-15.240,8.764,Centrifugal Pump Impeller Cavitation
0.234978,-0.0985,210.09,54.06,8.970,-15.453,6.229,Centrifugal Pump Impeller Cavitation
0.235467,-1.4297,213.64,54.02,11.152,-14.455,3.620,Centrifugal Pump Impeller Cavitation
0.235955,0.8668,201.93,54.04,12.709,-13.688,0.988,Centrifugal Pump Impeller Cavitation
0.236444,4.3000,195.33,53.98,14.061,-12.152,-1.880,Centrifugal Pump Impeller Cavitation
0.236932,0.9126,207.35,54.04,14.873,-10.369,-4.833,Centrifugal Pump Impeller Cavitation
0.237421,-0.1234,219.11,53.98,15.246,-7.893,-7.300,Centrifugal Pump Impeller Cavitation
0.237909,1.4453,220.49,54.01,15.008,-5.473,-9.435,Centrifugal Pump Impeller Cavitation
0.238398,1.6206,194.03,53.99,14.334,-2.881,-11.494,Centrifugal Pump Impeller Cavitation
0.238886,1.6635,215.66,54.04,13.262,-0.055,-12.981,Centrifugal Pump Impeller Cavitation
0.239375,3.1401,191.43,54.04,11.794,2.936,-14.159,Centrifugal Pump Impeller Cavitation
0.239863,1.4161,213.90,53.94,9.416,5.451,-15.049,Centrifugal Pump Impeller Cavitation
0.240352,3.1531,213.39,54.05,7.220,7.946,-14.944,Centrifugal Pump Impeller Cavitation
0.240840,1.2215,195.35,54.10,4.541,10.106,-14.857,Centrifugal Pump Impeller Cavitation
0.241329,3.5626,218.50,53.99,2.090,11.902,-14.119,Centrifugal Pump Impeller Cavitation
0.241817,3.0382,224.82,53.99,-0.921,13.558,-12.774,Centrifugal Pump Impeller Cavitation
0.242306,2.5440,209.47,54.05,-3.771,14.629,-11.195,Centrifugal Pump Impeller Cavitation
0.242794,2.3167,211.20,54.00,-6.205,15.236,-8.697,Centrifugal Pump Impeller Cavitation
0.243283,5.0427,222.57,54.00,-8.524,14.919,-6.286,Centrifugal Pump Impeller Cavitation
0.243771,2.8342,200.43,54.08,-10.768,14.537,-3.917,Centrifugal Pump Impeller Cavitation
0.244260,-0.6436,200.64,53.95,-12.583,13.602,-1.079,Centrifugal Pump Impeller Cavitation
0.244748,1.3092,202.87,53.97,-13.905,12.208,1.748,Centrifugal Pump Impeller Cavitation
0.245237,0.3643,210.32,54.02,-14.676,10.329,4.378,Centrifugal Pump Impeller Cavitation
0.245725,4.5240,210.29,53.94,-15.275,8.117,6.883,Centrifugal Pump Impeller Cavitation
0.246214,3.0209,205.30,53.99,-15.055,5.680,9.383,Centrifugal Pump Impeller Cavitation
0.246702,4.3798,207.45,53.98,-14.437,2.869,11.400,Centrifugal Pump Impeller Cavitation
0.247191,-0.6977,205.41,54.04,-13.369,0.272,13.034,Centrifugal Pump Impeller Cavitation
0.247680,2.5956,205.82,54.03,-11.698,-2.564,14.294,Centrifugal Pump Impeller Cavitation
0.248168,-1.9064,203.47,53.93,-9.572,-5.338,15.131,Centrifugal Pump Impeller Cavitation
0.248657,-2.3834,203.54,53.97,-7.317,-7.664,15.167,Centrifugal Pump Impeller Cavitation
0.249145,-0.3035,192.99,53.97,-4.750,-9.923,14.910,Centrifugal Pump Impeller Cavitation
0.249634,3.0584,208.10,53.99,-2.078,-11.899,14.157,Centrifugal Pump Impeller Cavitation
0.250122,-1.5282,193.38,53.96,0.752,-13.801,12.855,Centrifugal Pump Impeller Cavitation
0.250611,0.1484,216.38,54.02,3.388,-14.393,11.021,Centrifugal Pump Impeller Cavitation
0.251099,2.2372,205.24,53.97,6.089,-15.030,8.999,Centrifugal Pump Impeller Cavitation
0.251588,1.5387,208.99,54.02,8.584,-14.957,6.648,Centrifugal Pump Impeller Cavitation
0.252076,3.9221,206.83,54.00,10.747,-14.569,3.861,Centrifugal Pump Impeller Cavitation
0.252565,-0.1427,207.93,53.96,12.543,-13.573,1.346,Centrifugal Pump Impeller Cavitation
0.253053,-1.0242,220.74,54.06,13.867,-12.217,-1.433,Centrifugal Pump Impeller Cavitation
0.253542,-2.2778,198.51,54.06,14.742,-10.328,-4.390,Centrifugal Pump Impeller Cavitation
0.254030,-1.0461,196.20,54.01,15.496,-8.067,-6.894,Centrifugal Pump Impeller Cavitation
0.254519,-2.4430,211.01,53.99,15.157,-5.769,-9.211,Centrifugal Pump Impeller Cavitation
0.255007,-3.7590,205.79,53.96,14.484,-3.276,-11.378,Centrifugal Pump Impeller Cavitation
0.255496,2.9441,213.06,54.04,13.308,-0.373,-12.941,Centrifugal Pump Impeller Cavitation
0.255984,-0.5616,216.09,54.03,11.724,2.486,-14.199,Centrifugal Pump Impeller Cavitation
0.256473,3.9609,200.60,53.97,9.795,5.160,-15.107,Centrifugal Pump Impeller Cavitation
0.256961,-2.2628,215.13,53.97,7.545,7.559,-15.154,Centrifugal Pump Impeller Cavitation
0.257450,-1.5659,201.31,54.02,4.781,9.793,-15.035,Centrifugal Pump Impeller Cavitation
0.257938,-2.2251,210.63,53.95,2.098,11.817,-14.051,Centrifugal Pump Impeller Cavitation
0.258427,-2.0113,199.49,53.97,-0.600,13.504,-12.954,Centrifugal Pump Impeller Cavitation
0.258915,0.6933,211.12,53.96,-3.288,14.660,-11.209,Centrifugal Pump Impeller Cavitation
0.259404,0.1263,209.82,53.96,-5.994,15.182,-8.984,Centrifugal Pump Impeller Cavitation
0.259893,0.6762,200.63,53.97,-8.281,15.274,-6.690,Centrifugal Pump Impeller Cavitation
0.260381,1.5176,198.45,54.04,-10.751,14.725,-4.239,Centrifugal Pump Impeller Cavitation
0.260870,1.1034,216.38,53.93,-12.493,13.626,-1.484,Centrifugal Pump Impeller Cavitation
0.261358,-2.6891,206.15,54.02,-13.661,12.354,1.353,Centrifugal Pump Impeller Cavitation
0.261847,-1.7934,218.60,54.01,-14.728,10.555,4.200,Centrifugal Pump Impeller Cavitation
0.262335,-0.6014,205.38,54.04,-15.082,8.353,6.803,Centrifugal Pump Impeller Cavitation
0.262824,5.9273,221.07,54.01,-14.882,5.947,9.061,Centrifugal Pump Impeller Cavitation
0.263312,0.6514,201.94,53.98,-14.562,3.323,11.098,Centrifugal Pump Impeller Cavitation
0.263801,-0.4969,222.52,53.97,-13.419,0.591,12.932,Centrifugal Pump Impeller Cavitation
0.264289,0.5788,211.48,54.04,-11.899,-2.313,14.138,Centrifugal Pump Impeller Cavitation
0.264778,-1.6576,213.40,54.02,-10.128,-5.189,15.146,Centrifugal Pump Impeller Cavitation
0.265266,-0.0338,201.47,53.98,-7.688,-7.591,15.204,Centrifugal Pump Impeller Cavitation
