time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.249634,0.3178,189.47,68.23,-2.078,-11.899,14.157,Bearing Inner Race Defect (BPFI 148 Hz)
0.250122,0.2350,183.30,68.31,0.752,-13.801,12.855,Bearing Inner Race Defect (BPFI 148 Hz)
0.250611,-0.5876,282.73,68.20,3.388,-14.393,11.021,Bearing Inner Race Defect (BPFI 148 Hz)
0.251099,-4.1501,281.93,68.24,6.089,-15.030,8.999,Bearing Inner Race Defect (BPFI 148 Hz)
0.251588,-0.8787,283.65,68.18,8.584,-14.957,6.648,Bearing Inner Race Defect (BPFI 148 Hz)
0.252076,4.3634,284.37,68.23,10.747,-14.569,3.861,Bearing Inner Race Defect (BPFI 148 Hz)
0.252565,0.2026,184.30,68.17,12.543,-13.573,1.346,Bearing Inner Race Defect (BPFI 148 Hz)
0.253053,-0.0664,184.19,68.29,13.867,-12.217,-1.433,Bearing Inner Race Defect (BPFI 148 Hz)
0.253542,-0.2425,185.21,68.29,14.742,-10.328,-4.390,Bearing Inner Race Defect (BPFI 148 Hz)
0.254030,-0.3873,184.25,68.29,15.496,-8.067,-6.894,Bearing Inner Race Defect (BPFI 148 Hz)
0.254519,-0.3416,185.47,68.25,15.157,-5.769,-9.211,Bearing Inner Race Defect (BPFI 148 Hz)
0.255007,-0.6198,186.67,68.21,14.484,-3.276,-11.378,Bearing Inner Race Defect (BPFI 148 Hz)
0.255496,-0.4749,186.02,68.21,13.308,-0.373,-12.941,Bearing Inner Race Defect (BPFI 148 Hz)
0.255984,-0.6404,186.32,68.33,11.724,2.486,-14.199,Bearing Inner Race Defect (BPFI 148 Hz)
0.256473,-0.9501,186.63,68.32,9.795,5.160,-15.107,Bearing Inner Race Defect (BPFI 148 Hz)
0.256961,-0.6952,185.42,68.26,7.545,7.559,-15.154,Bearing Inner Race Defect (BPFI 148 Hz)
0.257450,-4.1260,283.76,68.23,4.781,9.793,-15.035,Bearing Inner Race Defect (BPFI 148 Hz)
0.257938,-4.7443,282.84,68.32,2.098,11.817,-14.051,Bearing Inner Race Defect (BPFI 148 Hz)
0.258427,0.6821,283.41,68.22,-0.600,13.504,-12.954,Bearing Inner Race Defect (BPFI 148 Hz)
0.258915,3.3345,283.21,68.26,-3.288,14.660,-11.209,Bearing Inner Race Defect (BPFI 148 Hz)
0.259404,-0.8424,186.10,68.32,-5.994,15.182,-8.984,Bearing Inner Race Defect (BPFI 148 Hz)
0.259893,-0.8772,185.52,68.21,-8.281,15.274,-6.690,Bearing Inner Race Defect (BPFI 148 Hz)
0.260381,-1.0098,186.05,68.29,-10.751,14.725,-4.239,Bearing Inner Race Defect (BPFI 148 Hz)
0.260870,-0.9377,183.26,68.28,-12.493,13.626,-1.484,Bearing Inner Race Defect (BPFI 148 Hz)
0.261358,-0.7501,187.15,68.25,-13.661,12.354,1.353,Bearing Inner Race Defect (BPFI 148 Hz)
0.261847,-1.0770,184.36,68.20,-14.728,10.555,4.200,Bearing Inner Race Defect (BPFI 148 Hz)
0.262335,-1.2812,183.35,68.22,-15.082,8.353,6.803,Bearing Inner Race Defect (BPFI 148 Hz)
0.262824,-0.6314,184.34,68.27,-14.882,5.947,9.061,Bearing Inner Race Defect (BPFI 148 Hz)
0.263312,-1.0356,188.73,68.18,-14.562,3.323,11.098,Bearing Inner Race Defect (BPFI 148 Hz)
0.263801,-1.0146,184.42,68.26,-13.419,0.591,12.932,Bearing Inner Race Defect (BPFI 148 Hz)
0.264289,-5.6583,283.51,68.28,-11.899,-2.313,14.138,Bearing Inner Race Defect (BPFI 148 Hz)
0.264778,-2.0990,283.71,68.30,-10.128,-5.189,15.146,Bearing Inner Race Defect (BPFI 148 Hz)
0.265266,2.8580,283.78,68.18,-7.688,-7.591,15.204,Bearing Inner Race Defect (BPFI 148 Hz)
0.265755,-0.7206,183.83,68.32,-5.035,-9.827,15.136,Bearing Inner Race Defect (BPFI 148 Hz)
0.266243,-0.2958,185.21,68.34,-2.362,-11.666,14.087,Bearing Inner Race Defect (BPFI 148 Hz)
0.266732,-0.1686,186.61,68.27,0.435,-13.403,12.816,Bearing Inner Race Defect (BPFI 148 Hz)
0.267220,-0.4152,185.47,68.20,3.112,-14.401,11.191,Bearing Inner Race Defect (BPFI 148 Hz)
0.267709,-0.1870,183.33,68.24,5.754,-15.041,9.370,Bearing Inner Race Defect (BPFI 148 Hz)
0.268197,-0.2715,184.48,68.25,8.419,-15.174,7.061,Bearing Inner Race Defect (BPFI 148 Hz)
0.268686,-0.0898,184.17,68.27,10.435,-14.680,4.210,Bearing Inner Race Defect (BPFI 148 Hz)
0.269174,0.2140,185.08,68.25,12.352,-13.934,1.499,Bearing Inner Race Defect (BPFI 148 Hz)
0.269663,0.1210,187.00,68.27,13.761,-12.551,-1.367,Bearing Inner Race Defect (BPFI 148 Hz)
0.270151,0.2822,184.78,68.25,14.847,-10.698,-4.185,Bearing Inner Race Defect (BPFI 148 Hz)
0.270640,0.0711,184.87,68.27,15.257,-8.603,-6.549,Bearing Inner Race Defect (BPFI 148 Hz)
0.271128,-3.2462,286.67,68.23,14.976,-6.041,-8.992,Bearing Inner Race Defect (BPFI 148 Hz)
0.271617,1.9286,285.31,68.24,14.423,-3.509,-11.102,Bearing Inner Race Defect (BPFI 148 Hz)
0.272106,5.3758,284.86,68.23,13.543,-0.646,-12.957,Bearing Inner Race Defect (BPFI 148 Hz)
0.272594,1.0921,187.94,68.35,11.966,2.114,-13.932,Bearing Inner Race Defect (BPFI 148 Hz)
0.273083,0.6318,185.73,68.33,10.010,4.865,-14.950,Bearing Inner Race Defect (BPFI 148 Hz)
0.273571,0.8100,182.02,68.28,7.899,7.355,-15.145,Bearing Inner Race Defect (BPFI 148 Hz)
0.274060,0.4800,186.25,68.32,5.295,9.673,-15.129,Bearing Inner Race Defect (BPFI 148 Hz)
0.274548,1.7849,182.61,68.29,2.582,11.694,-14.281,Bearing Inner Race Defect (BPFI 148 Hz)
0.275037,1.0001,185.68,68.26,-0.132,13.288,-13.028,Bearing Inner Race Defect (BPFI 148 Hz)
0.275525,1.3262,182.43,68.18,-3.027,14.401,-11.379,Bearing Inner Race Defect (BPFI 148 Hz)
0.276014,0.7771,184.30,68.24,-5.511,15.219,-9.364,Bearing Inner Race Defect (BPFI 148 Hz)
0.276502,1.3468,184.45,68.24,-8.234,15.087,-6.981,Bearing Inner Race Defect (BPFI 148 Hz)
0.276991,1.5640,183.84,68.20,-10.301,14.804,-4.557,Bearing Inner Race Defect (BPFI 148 Hz)
0.277479,1.0772,184.48,68.18,-12.083,13.776,-1.687,Bearing Inner Race Defect (BPFI 148 Hz)
0.277968,-1.3598,285.55,68.28,-13.811,12.623,1.099,Bearing Inner Race Defect (BPFI 148 Hz)
0.278456,4.4954,282.93,68.27,-14.692,10.701,3.869,Bearing Inner Race Defect (BPFI 148 Hz)
0.278945,3.8905,284.82,68.20,-15.033,8.645,6.481,Bearing Inner Race Defect (BPFI 148 Hz)
0.279433,0.9639,183.55,68.22,-15.008,6.203,8.755,Bearing Inner Race Defect (BPFI 148 Hz)
0.279922,1.1278,184.72,68.31,-14.605,3.625,10.859,Bearing Inner Race Defect (BPFI 148 Hz)
0.280410,0.8550,185.49,68.21,-13.633,0.776,12.507,Bearing Inner Race Defect (BPFI 148 Hz)
0.280899,0.7271,183.51,68.26,-11.977,-2.021,14.116,Bearing Inner Race Defect (BPFI 148 Hz)
0.281387,0.8575,183.03,68.25,-10.059,-4.545,14.949,Bearing Inner Race Defect (BPFI 148 Hz)
0.281876,0.7981,185.74,68.28,-8.054,-7.229,15.279,Bearing Inner Race Defect (BPFI 148 Hz)
0.282364,0.1482,186.68,68.21,-5.550,-9.637,15.041,Bearing Inner Race Defect (BPFI 148 Hz)
0.282853,0.4967,184.88,68.26,-2.715,-11.605,14.104,Bearing Inner Race Defect (BPFI 148 Hz)
0.283341,0.9909,184.31,68.27,0.110,-13.022,13.038,Bearing Inner Race Defect (BPFI 148 Hz)
0.283830,-0.0477,185.23,68.27,2.799,-14.372,11.536,Bearing Inner Race Defect (BPFI 148 Hz)
0.284319,-4.1446,284.08,68.26,5.584,-15.093,9.521,Bearing Inner Race Defect (BPFI 148 Hz)
0.284807,1.0697,284.36,68.27,7.946,-15.261,7.153,Bearing Inner Race Defect (BPFI 148 Hz)
0.285296,4.7526,280.21,68.37,10.035,-14.901,4.637,Bearing Inner Race Defect (BPFI 148 Hz)
0.285784,0.8728,282.40,68.39,12.087,-14.058,1.870,Bearing Inner Race Defect (BPFI 148 Hz)
0.286273,-0.1609,183.73,68.23,13.608,-12.805,-0.913,Bearing Inner Race Defect (BPFI 148 Hz)
0.286761,-0.3106,185.23,68.14,14.587,-11.039,-3.751,Bearing Inner Race Defect (BPFI 148 Hz)
0.287250,-0.5922,185.28,68.29,15.016,-8.890,-6.227,Bearing Inner Race Defect (BPFI 148 Hz)
0.287738,-0.5155,185.95,68.27,14.957,-6.330,-8.793,Bearing Inner Race Defect (BPFI 148 Hz)
0.288227,-0.6545,185.39,68.31,14.582,-3.794,-11.011,Bearing Inner Race Defect (BPFI 148 Hz)
0.288715,-0.6390,183.05,68.27,13.722,-1.015,-12.715,Bearing Inner Race Defect (BPFI 148 Hz)
0.289204,-0.9313,187.17,68.26,12.297,1.927,-14.006,Bearing Inner Race Defect (BPFI 148 Hz)
0.289692,-1.1343,186.91,68.31,10.417,4.663,-14.732,Bearing Inner Race Defect (BPFI 148 Hz)
0.290181,-0.8895,183.11,68.32,7.995,7.085,-15.194,Bearing Inner Race Defect (BPFI 148 Hz)
0.290669,-0.5071,185.50,68.19,5.466,9.390,-15.053,Bearing Inner Race Defect (BPFI 148 Hz)
0.291158,-3.7339,283.11,68.22,2.948,11.387,-14.496,Bearing Inner Race Defect (BPFI 148 Hz)
0.291646,1.8841,284.21,68.25,0.180,13.174,-13.143,Bearing Inner Race Defect (BPFI 148 Hz)
0.292135,2.9741,285.58,68.26,-2.629,14.273,-11.690,Bearing Inner Race Defect (BPFI 148 Hz)
0.292623,-2.7342,287.20,68.25,-5.565,14.960,-9.645,Bearing Inner Race Defect (BPFI 148 Hz)
0.293112,-0.6279,186.13,68.28,-7.964,15.115,-7.171,Bearing Inner Race Defect (BPFI 148 Hz)
0.293600,-1.1010,185.44,68.31,-10.128,14.804,-4.705,Bearing Inner Race Defect (BPFI 148 Hz)
0.294089,-0.9207,184.49,68.34,-11.981,14.093,-2.194,Bearing Inner Race Defect (BPFI 148 Hz)
0.294577,-1.2712,185.27,68.29,-13.451,12.635,0.585,Bearing Inner Race Defect (BPFI 148 Hz)
0.295066,-0.9344,187.04,68.22,-14.554,11.139,3.522,Bearing Inner Race Defect (BPFI 148 Hz)
0.295554,-0.9602,184.93,68.25,-15.083,8.886,6.055,Bearing Inner Race Defect (BPFI 148 Hz)
0.296043,-1.0032,183.67,68.26,-15.144,6.522,8.680,Bearing Inner Race Defect (BPFI 148 Hz)
0.296532,-1.0664,182.57,68.29,-14.608,3.780,10.767,Bearing Inner Race Defect (BPFI 148 Hz)
0.297020,-1.0445,185.77,68.28,-13.673,1.156,12.563,Bearing Inner Race Defect (BPFI 148 Hz)
0.297509,-0.7511,185.37,68.36,-12.262,-1.670,13.835,Bearing Inner Race Defect (BPFI 148 Hz)
0.297997,-0.8013,283.03,68.24,-10.444,-4.382,14.969,Bearing Inner Race Defect (BPFI 148 Hz)
0.298486,3.6785,285.54,68.28,-8.206,-6.822,15.467,Bearing Inner Race Defect (BPFI 148 Hz)
0.298974,1.2592,283.37,68.38,-5.685,-9.307,15.030,Bearing Inner Race Defect (BPFI 148 Hz)
0.299463,-0.5151,184.80,68.23,-3.032,-11.445,14.459,Bearing Inner Race Defect (BPFI 148 Hz)
0.299951,-0.3896,184.98,68.27,-0.242,-13.093,13.311,Bearing Inner Race Defect (BPFI 148 Hz)
0.300440,-0.3696,184.47,68.21,2.642,-14.178,11.703,Bearing Inner Race Defect (BPFI 148 Hz)
0.300928,-0.2175,185.35,68.26,5.237,-14.841,9.677,Bearing Inner Race Defect (BPFI 148 Hz)
0.301417,0.5519,186.73,68.22,7.673,-15.171,7.353,Bearing Inner Race Defect (BPFI 148 Hz)
0.301905,0.0556,183.29,68.31,10.091,-14.844,4.797,Bearing Inner Race Defect (BPFI 148 Hz)
0.302394,0.2396,185.73,68.27,11.793,-14.061,2.233,Bearing Inner Race Defect (BPFI 148 Hz)
0.302882,0.2877,185.26,68.21,13.345,-12.712,-0.651,Bearing Inner Race Defect (BPFI 148 Hz)
0.303371,0.2109,185.23,68.30,14.555,-11.346,-3.628,Bearing Inner Race Defect (BPFI 148 Hz)
0.303859,0.6962,186.31,68.27,15.150,-9.004,-5.983,Bearing Inner Race Defect (BPFI 148 Hz)
0.304348,0.3928,185.07,68.31,15.040,-6.586,-8.484,Bearing Inner Race Defect (BPFI 148 Hz)
0.304836,3.2503,284.72,68.20,14.680,-4.205,-10.513,Bearing Inner Race Defect (BPFI 148 Hz)
0.305325,4.7167,285.07,68.28,13.713,-1.409,-12.416,Bearing Inner Race Defect (BPFI 148 Hz)
0.305813,-0.4609,283.24,68.30,12.315,1.390,-13.987,Bearing Inner Race Defect (BPFI 148 Hz)
0.306302,0.8827,185.45,68.24,10.630,4.148,-14.979,Bearing Inner Race Defect (BPFI 148 Hz)
0.306790,0.5817,184.62,68.20,8.422,6.775,-15.246,Bearing Inner Race Defect (BPFI 148 Hz)
0.307279,1.0511,184.80,68.26,5.882,9.219,-15.142,Bearing Inner Race Defect (BPFI 148 Hz)
0.307767,0.6703,184.52,68.32,3.163,11.343,-14.380,Bearing Inner Race Defect (BPFI 148 Hz)
0.308256,0.9326,185.71,68.32,0.308,13.045,-13.380,Bearing Inner Race Defect (BPFI 148 Hz)
0.308745,0.6895,185.12,68.24,-2.205,14.095,-11.719,Bearing Inner Race Defect (BPFI 148 Hz)
0.309233,1.7798,185.59,68.20,-4.998,14.858,-10.018,Bearing Inner Race Defect (BPFI 148 Hz)
0.309722,0.6776,184.97,68.24,-7.667,15.332,-7.507,Bearing Inner Race Defect (BPFI 148 Hz)
0.310210,1.1017,182.59,68.24,-9.807,15.008,-4.992,Bearing Inner Race Defect (BPFI 148 Hz)
0.310699,1.3841,185.05,68.28,-11.835,14.190,-2.556,Bearing Inner Race Defect (BPFI 148 Hz)
0.311187,1.3473,185.10,68.26,-13.405,12.988,0.568,Bearing Inner Race Defect (BPFI 148 Hz)
0.311676,5.4558,284.36,68.22,-14.428,11.258,3.220,Bearing Inner Race Defect (BPFI 148 Hz)
0.312164,3.3641,283.11,68.32,-15.152,9.254,5.916,Bearing Inner Race Defect (BPFI 148 Hz)
0.312653,-1.9706,282.21,68.27,-15.209,6.797,8.258,Bearing Inner Race Defect (BPFI 148 Hz)
0.313141,1.1869,185.94,68.28,-14.746,4.255,10.658,Bearing Inner Race Defect (BPFI 148 Hz)
0.313630,0.9583,184.59,68.18,-13.892,1.332,12.241,Bearing Inner Race Defect (BPFI 148 Hz)
0.314118,0.9045,185.26,68.14,-12.391,-1.381,13.854,Bearing Inner Race Defect (BPFI 148 Hz)
0.314607,0.7005,184.58,68.19,-10.466,-4.131,14.798,Bearing Inner Race Defect (BPFI 148 Hz)
0.315095,0.4746,184.99,68.24,-8.562,-6.714,15.067,Bearing Inner Race Defect (BPFI 148 Hz)
0.315584,0.9310,184.33,68.29,-6.201,-9.157,15.297,Bearing Inner Race Defect (BPFI 148 Hz)
0.316072,0.8643,183.55,68.15,-3.578,-11.199,14.546,Bearing Inner Race Defect (BPFI 148 Hz)
0.316561,0.2253,185.71,68.34,-0.621,-13.001,13.522,Bearing Inner Race Defect (BPFI 148 Hz)
0.317049,0.3141,184.10,68.27,2.119,-14.065,11.782,Bearing Inner Race Defect (BPFI 148 Hz)
0.317538,0.2201,185.25,68.33,4.924,-14.920,10.220,Bearing Inner Race Defect (BPFI 148 Hz)
0.318026,1.9608,284.62,68.22,7.468,-15.370,7.622,Bearing Inner Race Defect (BPFI 148 Hz)
0.318515,4.4504,283.12,68.29,9.594,-15.056,5.321,Bearing Inner Race Defect (BPFI 148 Hz)
0.319003,-0.0484,282.19,68.27,11.543,-14.206,2.416,Bearing Inner Race Defect (BPFI 148 Hz)
0.319492,-4.7945,287.64,68.30,13.327,-13.080,-0.334,Bearing Inner Race Defect (BPFI 148 Hz)
0.319980,-0.4544,184.21,68.25,14.435,-11.440,-2.972,Bearing Inner Race Defect (BPFI 148 Hz)
0.320469,-0.0306,185.94,68.29,15.014,-9.338,-5.623,Bearing Inner Race Defect (BPFI 148 Hz)
0.320957,-0.5496,187.91,68.32,15.018,-6.941,-8.335,Bearing Inner Race Defect (BPFI 148 Hz)
0.321446,-0.8402,186.18,68.23,14.843,-4.528,-10.303,Bearing Inner Race Defect (BPFI 148 Hz)
0.321935,-0.7318,184.55,68.28,14.036,-1.590,-12.159,Bearing Inner Race Defect (BPFI 148 Hz)
0.322423,-0.7741,184.90,68.17,12.579,1.070,-13.795,Bearing Inner Race Defect (BPFI 148 Hz)
0.322912,-0.3781,183.75,68.30,10.684,3.904,-14.515,Bearing Inner Race Defect (BPFI 148 Hz)
0.323400,-0.6044,186.32,68.36,8.626,6.526,-15.298,Bearing Inner Race Defect (BPFI 148 Hz)
0.323889,-0.6106,185.85,68.20,6.047,8.880,-15.179,Bearing Inner Race Defect (BPFI 148 Hz)
0.324377,-0.7468,184.23,68.26,3.642,10.932,-14.523,Bearing Inner Race Defect (BPFI 148 Hz)
0.324866,3.0993,282.44,68.31,0.778,12.733,-13.617,Bearing Inner Race Defect (BPFI 148 Hz)
0.325354,1.7582,282.02,68.27,-2.200,14.221,-12.008,Bearing Inner Race Defect (BPFI 148 Hz)
0.325843,-3.9121,285.48,68.27,-4.778,14.743,-10.107,Bearing Inner Race Defect (BPFI 148 Hz)
0.326331,-5.3033,284.18,68.25,-7.266,15.366,-7.903,Bearing Inner Race Defect (BPFI 148 Hz)
0.326820,-1.1501,185.32,68.24,-9.662,14.974,-5.288,Bearing Inner Race Defect (BPFI 148 Hz)
0.327308,-0.9287,183.77,68.26,-11.647,14.300,-2.699,Bearing Inner Race Defect (BPFI 148 Hz)
0.327797,-1.0591,182.80,68.27,-13.340,13.000,0.132,Bearing Inner Race Defect (BPFI 148 Hz)
0.328285,-0.7487,186.44,68.21,-14.312,11.401,3.005,Bearing Inner Race Defect (BPFI 148 Hz)
0.328774,-1.3368,185.06,68.26,-15.098,9.409,5.653,Bearing Inner Race Defect (BPFI 148 Hz)
0.329262,-0.8925,186.36,68.34,-15.406,7.016,8.148,Bearing Inner Race Defect (BPFI 148 Hz)
0.329751,-1.2872,184.42,68.24,-14.870,4.520,10.177,Bearing Inner Race Defect (BPFI 148 Hz)
0.330239,-0.9010,184.64,68.20,-13.876,1.767,12.219,Bearing Inner Race Defect (BPFI 148 Hz)
0.330728,-0.6812,186.07,68.26,-12.681,-0.802,13.541,Bearing Inner Race Defect (BPFI 148 Hz)
0.331216,-0.8543,186.10,68.23,-10.709,-3.864,14.503,Bearing Inner Race Defect (BPFI 148 Hz)
0.331705,3.8958,285.20,68.20,-8.713,-6.372,15.131,Bearing Inner Race Defect (BPFI 148 Hz)
0.332193,-0.4281,283.56,68.27,-6.299,-8.776,15.043,Bearing Inner Race Defect (BPFI 148 Hz)
0.332682,-5.3031,284.92,68.23,-3.708,-11.028,14.695,Bearing Inner Race Defect (BPFI 148 Hz)
0.333170,-2.3504,285.66,68.24,-0.939,-12.604,13.687,Bearing Inner Race Defect (BPFI 148 Hz)
0.333659,0.0507,184.84,68.27,1.835,-14.035,11.943,Bearing Inner Race Defect (BPFI 148 Hz)
0.334148,-0.5386,184.23,68.19,4.562,-15.094,10.169,Bearing Inner Race Defect (BPFI 148 Hz)
0.334636,0.1141,187.01,68.18,7.222,-15.126,7.878,Bearing Inner Race Defect (BPFI 148 Hz)
0.335125,-0.0809,184.02,68.30,9.408,-15.137,5.477,Bearing Inner Race Defect (BPFI 148 Hz)
0.335613,-0.3251,185.94,68.17,11.406,-14.456,2.883,Bearing Inner Race Defect (BPFI 148 Hz)
0.336102,-0.1737,184.91,68.22,13.024,-13.122,0.030,Bearing Inner Race Defect (BPFI 148 Hz)
0.336590,0.2127,182.24,68.18,14.519,-11.619,-2.789,Bearing Inner Race Defect (BPFI 148 Hz)
0.337079,0.2054,186.69,68.24,15.062,-9.495,-5.292,Bearing Inner Race Defect (BPFI 148 Hz)
0.337567,0.0735,180.86,68.29,15.226,-7.143,-8.161,Bearing Inner Race Defect (BPFI 148 Hz)
0.338056,0.0701,182.02,68.27,14.762,-4.761,-10.048,Bearing Inner Race Defect (BPFI 148 Hz)
0.338544,3.8274,284.79,68.39,14.100,-1.890,-12.122,Bearing Inner Race Defect (BPFI 148 Hz)
0.339033,-1.5004,284.79,68.32,12.721,0.748,-13.564,Bearing Inner Race Defect (BPFI 148 Hz)
0.339521,-3.5117,283.04,68.22,11.018,3.813,-14.639,Bearing Inner Race Defect (BPFI 148 Hz)
0.340010,0.6873,185.22,68.21,8.791,6.164,-14.968,Bearing Inner Race Defect (BPFI 148 Hz)
0.340498,0.9274,181.20,68.40,6.497,8.769,-15.271,Bearing Inner Race Defect (BPFI 148 Hz)
0.340987,1.1939,186.06,68.32,3.811,10.891,-14.659,Bearing Inner Race Defect (BPFI 148 Hz)
0.341475,1.0816,185.37,68.30,1.019,12.613,-13.624,Bearing Inner Race Defect (BPFI 148 Hz)
0.341964,0.9938,184.93,68.27,-1.626,13.864,-12.392,Bearing Inner Race Defect (BPFI 148 Hz)
0.342452,1.2885,185.03,68.28,-4.591,14.794,-10.464,Bearing Inner Race Defect (BPFI 148 Hz)
0.342941,0.8401,185.74,68.19,-6.968,14.970,-8.177,Bearing Inner Race Defect (BPFI 148 Hz)
0.343429,1.0384,184.96,68.28,-9.305,15.072,-5.764,Bearing Inner Race Defect (BPFI 148 Hz)
0.343918,1.0497,182.19,68.27,-11.494,14.439,-3.079,Bearing Inner Race Defect (BPFI 148 Hz)
0.344406,0.7869,188.29,68.22,-13.135,13.284,-0.253,Bearing Inner Race Defect (BPFI 148 Hz)
0.344895,0.9782,186.80,68.24,-14.281,11.392,2.634,Bearing Inner Race Defect (BPFI 148 Hz)
0.345383,1.6965,282.07,68.34,-14.954,9.586,5.235,Bearing Inner Race Defect (BPFI 148 Hz)
0.345872,-2.5637,283.48,68.26,-15.214,7.332,7.899,Bearing Inner Race Defect (BPFI 148 Hz)
0.346361,-1.8584,283.65,68.37,-14.857,4.881,9.950,Bearing Inner Race Defect (BPFI 148 Hz)
0.346849,1.3394,186.62,68.18,-13.923,2.160,11.843,Bearing Inner Race Defect (BPFI 148 Hz)
0.347338,0.8968,181.76,68.24,-12.872,-0.678,13.674,Bearing Inner Race Defect (BPFI 148 Hz)
0.347826,0.9653,184.25,68.19,-11.280,-3.367,14.473,Bearing Inner Race Defect (BPFI 148 Hz)
0.348315,0.6319,182.36,68.21,-8.938,-6.187,14.974,Bearing Inner Race Defect (BPFI 148 Hz)
0.348803,0.7298,184.57,68.23,-6.460,-8.471,14.986,Bearing Inner Race Defect (BPFI 148 Hz)
0.349292,0.7585,184.29,68.29,-3.972,-10.644,14.810,Bearing Inner Race Defect (BPFI 148 Hz)
0.349780,0.6751,185.12,68.28,-1.367,-12.452,13.713,Bearing Inner Race Defect (BPFI 148 Hz)
0.350269,0.6114,184.09,68.24,1.525,-13.883,12.302,Bearing Inner Race Defect (BPFI 148 Hz)
0.350757,0.2309,183.87,68.16,4.168,-14.588,10.475,Bearing Inner Race Defect (BPFI 148 Hz)
0.351246,0.1055,185.93,68.34,6.943,-15.129,8.400,Bearing Inner Race Defect (BPFI 148 Hz)
0.351734,3.5923,284.68,68.26,9.110,-15.168,5.809,Bearing Inner Race Defect (BPFI 148 Hz)
0.352223,-1.4183,284.83,68.21,11.268,-14.430,3.392,Bearing Inner Race Defect (BPFI 148 Hz)
0.352711,-4.2335,283.73,68.28,12.869,-13.275,0.394,Bearing Inner Race Defect (BPFI 148 Hz)
0.353200,0.2157,283.14,68.28,14.214,-11.852,-2.302,Bearing Inner Race Defect (BPFI 148 Hz)
0.353688,-0.1967,184.82,68.25,14.917,-9.729,-5.035,Bearing Inner Race Defect (BPFI 148 Hz)
0.354177,-0.5608,185.75,68.28,15.218,-7.511,-7.654,Bearing Inner Race Defect (BPFI 148 Hz)
0.354665,-0.8865,181.73,68.21,14.934,-5.240,-9.985,Bearing Inner Race Defect (BPFI 148 Hz)
0.355154,-0.2911,185.59,68.31,14.061,-2.263,-11.833,Bearing Inner Race Defect (BPFI 148 Hz)
0.355642,-1.0852,185.46,68.22,12.970,0.457,-13.354,Bearing Inner Race Defect (BPFI 148 Hz)
0.356131,-0.8006,185.09,68.24,11.215,3.325,-14.548,Bearing Inner Race Defect (BPFI 148 Hz)
0.356619,-0.8449,184.78,68.30,9.053,6.029,-15.069,Bearing Inner Race Defect (BPFI 148 Hz)
0.357108,-0.8729,181.15,68.33,6.999,8.416,-15.048,Bearing Inner Race Defect (BPFI 148 Hz)
0.357596,-0.9061,184.34,68.35,4.216,10.741,-14.536,Bearing Inner Race Defect (BPFI 148 Hz)
0.358085,-0.9325,187.68,68.32,1.406,12.378,-13.731,Bearing Inner Race Defect (BPFI 148 Hz)
0.358574,0.2034,284.02,68.26,-1.233,13.859,-12.236,Bearing Inner Race Defect (BPFI 148 Hz)
0.359062,-4.7661,283.54,68.19,-3.939,14.812,-10.671,Bearing Inner Race Defect (BPFI 148 Hz)
0.359551,-4.7841,284.03,68.34,-6.747,15.158,-8.365,Bearing Inner Race Defect (BPFI 148 Hz)
0.360039,1.6847,284.53,68.34,-9.080,15.170,-5.843,Bearing Inner Race Defect (BPFI 148 Hz)
0.360528,-1.2379,185.99,68.24,-11.287,14.445,-3.406,Bearing Inner Race Defect (BPFI 148 Hz)
0.361016,-1.6378,184.66,68.32,-12.898,13.385,-0.593,Bearing Inner Race Defect (BPFI 148 Hz)
0.361505,-1.2922,185.64,68.26,-14.162,11.764,2.421,Bearing Inner Race Defect (BPFI 148 Hz)
0.361993,-1.2123,187.51,68.35,-14.905,9.986,4.864,Bearing Inner Race Defect (BPFI 148 Hz)
0.362482,-0.7442,186.51,68.25,-15.166,7.723,7.375,Bearing Inner Race Defect (BPFI 148 Hz)
0.362970,-0.9562,188.51,68.37,-14.906,5.278,9.955,Bearing Inner Race Defect (BPFI 148 Hz)
0.363459,-0.8742,184.01,68.31,-14.194,2.533,11.883,Bearing Inner Race Defect (BPFI 148 Hz)
0.363947,-0.6120,187.51,68.36,-13.114,-0.363,13.371,Bearing Inner Race Defect (BPFI 148 Hz)
0.364436,-0.8708,183.81,68.25,-11.423,-3.229,14.436,Bearing Inner Race Defect (BPFI 148 Hz)
0.364924,-0.5905,185.53,68.29,-9.336,-5.740,15.021,Bearing Inner Race Defect (BPFI 148 Hz)
0.365413,-1.4326,285.10,68.22,-6.949,-8.149,15.209,Bearing Inner Race Defect (BPFI 148 Hz)
0.365901,-5.4454,283.23,68.32,-4.220,-10.381,14.940,Bearing Inner Race Defect (BPFI 148 Hz)
0.366390,-0.8865,284.13,68.32,-1.700,-12.192,13.908,Bearing Inner Race Defect (BPFI 148 Hz)
0.366878,3.4377,285.37,68.39,1.176,-13.749,12.733,Bearing Inner Race Defect (BPFI 148 Hz)
0.367367,-0.1268,183.93,68.30,4.061,-14.737,10.635,Bearing Inner Race Defect (BPFI 148 Hz)
0.367855,-0.6388,187.50,68.31,6.556,-15.230,8.569,Bearing Inner Race Defect (BPFI 148 Hz)
0.368344,-0.0105,182.92,68.25,9.029,-15.116,6.090,Bearing Inner Race Defect (BPFI 148 Hz)
