time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.135320,0.0832,119.87,42.50,10.217,-14.868,4.352,Normal Baseline (ISO Class I/II)
0.135809,0.3171,121.57,42.48,12.411,-13.987,1.765,Normal Baseline (ISO Class I/II)
0.136297,0.3527,122.36,42.50,13.739,-12.517,-1.104,Normal Baseline (ISO Class I/II)
0.136786,0.4276,122.72,42.52,14.694,-10.991,-3.833,Normal Baseline (ISO Class I/II)
0.137274,0.3688,123.36,42.52,15.046,-8.814,-6.291,Normal Baseline (ISO Class I/II)
0.137763,0.2332,123.33,42.47,15.183,-6.152,-8.934,Normal Baseline (ISO Class I/II)
0.138251,0.6789,122.99,42.50,14.522,-3.737,-10.969,Normal Baseline (ISO Class I/II)
0.138740,0.5408,124.41,42.48,13.697,-1.037,-12.573,Normal Baseline (ISO Class I/II)
0.139228,0.5407,122.94,42.52,11.990,2.126,-13.998,Normal Baseline (ISO Class I/II)
0.139717,0.7681,123.56,42.52,10.183,4.527,-15.022,Normal Baseline (ISO Class I/II)
0.140205,0.6727,123.73,42.49,7.902,7.255,-15.144,Normal Baseline (ISO Class I/II)
0.140694,0.8759,125.54,42.49,5.352,9.569,-15.130,Normal Baseline (ISO Class I/II)
0.141182,0.8453,125.57,42.50,2.835,11.283,-14.184,Normal Baseline (ISO Class I/II)
0.141671,0.8695,125.31,42.46,0.030,13.149,-13.234,Normal Baseline (ISO Class I/II)
0.142159,0.6331,125.84,42.51,-2.686,14.385,-11.237,Normal Baseline (ISO Class I/II)
0.142648,0.9454,124.30,42.50,-5.673,15.056,-9.379,Normal Baseline (ISO Class I/II)
0.143136,0.8276,125.26,42.53,-7.891,15.283,-7.276,Normal Baseline (ISO Class I/II)
0.143625,0.7415,124.81,42.49,-9.978,14.813,-4.620,Normal Baseline (ISO Class I/II)
0.144113,0.7860,125.48,42.49,-12.160,14.079,-1.817,Normal Baseline (ISO Class I/II)
0.144602,0.5323,124.57,42.48,-13.402,12.621,0.980,Normal Baseline (ISO Class I/II)
0.145090,0.7648,124.17,42.49,-14.634,10.802,3.709,Normal Baseline (ISO Class I/II)
0.145579,0.5566,124.68,42.48,-15.267,8.696,6.430,Normal Baseline (ISO Class I/II)
0.146067,0.4765,124.69,42.53,-15.171,6.264,8.718,Normal Baseline (ISO Class I/II)
0.146556,0.4095,123.17,42.49,-14.535,3.879,10.825,Normal Baseline (ISO Class I/II)
0.147044,0.6741,123.33,42.51,-13.727,0.866,12.590,Normal Baseline (ISO Class I/II)
0.147533,0.4089,122.18,42.50,-12.245,-1.749,14.048,Normal Baseline (ISO Class I/II)
0.148021,0.6083,120.65,42.48,-10.256,-4.538,14.863,Normal Baseline (ISO Class I/II)
0.148510,0.2962,122.41,42.50,-8.096,-7.103,15.218,Normal Baseline (ISO Class I/II)
0.148999,0.0889,122.32,42.52,-5.545,-9.299,15.118,Normal Baseline (ISO Class I/II)
0.149487,0.0906,121.61,42.48,-2.897,-11.502,14.174,Normal Baseline (ISO Class I/II)
0.149976,0.3018,119.40,42.52,-0.092,-13.032,13.264,Normal Baseline (ISO Class I/II)
0.150464,0.0624,120.23,42.49,2.603,-14.282,11.662,Normal Baseline (ISO Class I/II)
0.150953,-0.0577,118.28,42.50,5.365,-15.010,9.820,Normal Baseline (ISO Class I/II)
0.151441,-0.0458,120.69,42.52,7.765,-14.967,7.186,Normal Baseline (ISO Class I/II)
0.151930,-0.0773,118.27,42.49,10.236,-15.029,4.933,Normal Baseline (ISO Class I/II)
0.152418,-0.0749,119.70,42.51,11.952,-13.941,2.062,Normal Baseline (ISO Class I/II)
0.152907,-0.1048,119.02,42.50,13.630,-12.713,-0.690,Normal Baseline (ISO Class I/II)
0.153395,-0.3891,117.12,42.51,14.538,-11.103,-3.339,Normal Baseline (ISO Class I/II)
0.153884,-0.5695,116.53,42.46,15.134,-8.795,-6.099,Normal Baseline (ISO Class I/II)
0.154372,-0.5210,117.33,42.47,15.105,-6.743,-8.556,Normal Baseline (ISO Class I/II)
0.154861,-0.4973,116.02,42.52,14.581,-3.988,-10.722,Normal Baseline (ISO Class I/II)
0.155349,-0.6968,116.45,42.53,13.540,-1.302,-12.582,Normal Baseline (ISO Class I/II)
0.155838,-0.7438,115.68,42.49,12.176,1.656,-13.899,Normal Baseline (ISO Class I/II)
0.156326,-0.6302,114.38,42.50,10.402,4.244,-14.861,Normal Baseline (ISO Class I/II)
0.156815,-0.7142,113.79,42.51,8.255,6.991,-15.186,Normal Baseline (ISO Class I/II)
0.157303,-0.7354,115.56,42.52,5.856,9.288,-15.295,Normal Baseline (ISO Class I/II)
0.157792,-0.8552,114.77,42.47,3.037,11.302,-14.388,Normal Baseline (ISO Class I/II)
0.158280,-0.8103,114.67,42.49,0.215,13.048,-13.325,Normal Baseline (ISO Class I/II)
0.158769,-0.9054,115.59,42.50,-2.629,14.202,-11.778,Normal Baseline (ISO Class I/II)
0.159257,-0.6929,115.94,42.52,-5.141,14.858,-9.756,Normal Baseline (ISO Class I/II)
0.159746,-0.6741,114.79,42.56,-7.579,15.480,-7.625,Normal Baseline (ISO Class I/II)
0.160234,-1.0117,114.79,42.50,-9.858,14.869,-4.739,Normal Baseline (ISO Class I/II)
0.160723,-0.8870,115.55,42.48,-11.844,13.909,-2.226,Normal Baseline (ISO Class I/II)
0.161212,-0.9338,114.20,42.52,-13.378,12.782,0.561,Normal Baseline (ISO Class I/II)
0.161700,-0.8047,115.64,42.53,-14.344,11.040,3.251,Normal Baseline (ISO Class I/II)
0.162189,-0.7031,116.11,42.51,-15.062,9.172,6.008,Normal Baseline (ISO Class I/II)
0.162677,-0.8277,116.46,42.49,-15.102,6.737,8.600,Normal Baseline (ISO Class I/II)
0.163166,-0.7195,114.65,42.53,-14.756,4.133,10.734,Normal Baseline (ISO Class I/II)
0.163654,-0.6794,115.90,42.52,-13.920,1.306,12.526,Normal Baseline (ISO Class I/II)
0.164143,-0.4794,116.15,42.49,-12.446,-1.480,13.884,Normal Baseline (ISO Class I/II)
0.164631,-0.4371,117.30,42.52,-10.553,-4.235,14.715,Normal Baseline (ISO Class I/II)
0.165120,-0.4695,117.99,42.53,-8.364,-6.811,15.028,Normal Baseline (ISO Class I/II)
0.165608,-0.2959,119.22,42.53,-5.713,-9.093,15.062,Normal Baseline (ISO Class I/II)
0.166097,-0.3143,118.05,42.51,-3.233,-11.207,14.458,Normal Baseline (ISO Class I/II)
0.166585,-0.2108,118.49,42.50,-0.349,-12.874,13.496,Normal Baseline (ISO Class I/II)
0.167074,0.0946,120.26,42.53,2.280,-14.121,11.878,Normal Baseline (ISO Class I/II)
0.167562,0.1275,120.03,42.48,5.004,-14.850,10.064,Normal Baseline (ISO Class I/II)
0.168051,-0.1162,121.26,42.52,7.444,-15.171,7.743,Normal Baseline (ISO Class I/II)
0.168539,0.2121,120.93,42.48,9.787,-14.912,5.041,Normal Baseline (ISO Class I/II)
0.169028,0.2818,120.23,42.53,11.866,-14.071,2.198,Normal Baseline (ISO Class I/II)
0.169516,0.1170,120.53,42.50,13.366,-13.019,-0.274,Normal Baseline (ISO Class I/II)
0.170005,0.4212,120.78,42.53,14.559,-11.363,-3.052,Normal Baseline (ISO Class I/II)
0.170493,0.5730,122.96,42.52,15.093,-9.339,-5.992,Normal Baseline (ISO Class I/II)
0.170982,0.3160,123.77,42.48,15.141,-6.833,-8.174,Normal Baseline (ISO Class I/II)
0.171470,0.3991,124.66,42.54,14.978,-4.436,-10.475,Normal Baseline (ISO Class I/II)
0.171959,0.6856,124.20,42.54,13.842,-1.460,-12.330,Normal Baseline (ISO Class I/II)
0.172447,0.6456,124.76,42.53,12.588,1.278,-13.599,Normal Baseline (ISO Class I/II)
0.172936,0.7236,123.64,42.49,10.629,4.154,-14.576,Normal Baseline (ISO Class I/II)
0.173425,0.7371,123.43,42.50,8.577,6.589,-15.097,Normal Baseline (ISO Class I/II)
0.173913,0.7762,125.24,42.51,6.148,9.026,-15.054,Normal Baseline (ISO Class I/II)
0.174402,0.5971,125.06,42.49,3.421,11.242,-14.468,Normal Baseline (ISO Class I/II)
0.174890,0.9027,124.94,42.54,0.394,12.976,-13.507,Normal Baseline (ISO Class I/II)
0.175379,0.9315,125.25,42.51,-2.160,14.043,-11.954,Normal Baseline (ISO Class I/II)
0.175867,0.7711,125.25,42.45,-4.758,14.925,-10.116,Normal Baseline (ISO Class I/II)
0.176356,0.7943,126.02,42.52,-7.382,15.228,-7.798,Normal Baseline (ISO Class I/II)
0.176844,0.6100,126.00,42.50,-9.692,15.014,-5.277,Normal Baseline (ISO Class I/II)
0.177333,0.8430,125.32,42.51,-11.882,14.222,-2.602,Normal Baseline (ISO Class I/II)
0.177821,0.8309,125.44,42.50,-13.358,13.166,0.262,Normal Baseline (ISO Class I/II)
0.178310,0.7294,125.02,42.53,-14.373,11.197,2.995,Normal Baseline (ISO Class I/II)
0.178798,0.8403,124.04,42.53,-15.013,9.307,5.755,Normal Baseline (ISO Class I/II)
0.179287,0.6279,124.78,42.51,-15.063,7.041,8.026,Normal Baseline (ISO Class I/II)
0.179775,0.6927,122.79,42.50,-14.816,4.453,10.383,Normal Baseline (ISO Class I/II)
0.180264,0.4544,124.45,42.51,-13.878,1.804,12.263,Normal Baseline (ISO Class I/II)
0.180752,0.5209,122.32,42.51,-12.563,-1.007,13.660,Normal Baseline (ISO Class I/II)
0.181241,0.4453,123.14,42.49,-10.884,-3.912,14.651,Normal Baseline (ISO Class I/II)
0.181729,0.4320,121.85,42.52,-8.867,-6.379,14.992,Normal Baseline (ISO Class I/II)
0.182218,0.2959,122.57,42.52,-6.162,-8.986,15.155,Normal Baseline (ISO Class I/II)
0.182706,0.2569,121.68,42.54,-3.542,-10.925,14.642,Normal Baseline (ISO Class I/II)
0.183195,0.3019,119.99,42.53,-0.855,-12.568,13.591,Normal Baseline (ISO Class I/II)
0.183683,0.0789,121.16,42.50,1.838,-13.928,12.153,Normal Baseline (ISO Class I/II)
0.184172,-0.1342,119.90,42.53,4.789,-14.864,10.168,Normal Baseline (ISO Class I/II)
0.184660,0.1955,120.61,42.49,7.265,-15.229,7.952,Normal Baseline (ISO Class I/II)
0.185149,0.0783,119.45,42.52,9.666,-15.157,5.409,Normal Baseline (ISO Class I/II)
0.185638,-0.3148,119.32,42.50,11.791,-14.273,2.768,Normal Baseline (ISO Class I/II)
0.186126,-0.1479,117.79,42.49,12.992,-13.232,-0.243,Normal Baseline (ISO Class I/II)
0.186615,-0.3601,117.66,42.51,14.291,-11.573,-2.957,Normal Baseline (ISO Class I/II)
0.187103,-0.3346,117.34,42.46,15.009,-9.597,-5.394,Normal Baseline (ISO Class I/II)
0.187592,-0.3943,118.00,42.47,15.336,-7.187,-8.296,Normal Baseline (ISO Class I/II)
0.188080,-0.5176,118.28,42.51,14.674,-4.566,-10.289,Normal Baseline (ISO Class I/II)
0.188569,-0.6393,115.95,42.51,14.177,-1.803,-12.035,Normal Baseline (ISO Class I/II)
0.189057,-0.6793,117.13,42.50,12.669,0.904,-13.628,Normal Baseline (ISO Class I/II)
0.189546,-0.7526,114.25,42.48,10.890,3.832,-14.665,Normal Baseline (ISO Class I/II)
0.190034,-0.7833,114.77,42.49,8.755,6.340,-15.123,Normal Baseline (ISO Class I/II)
0.190523,-0.7267,114.74,42.52,6.310,8.703,-15.171,Normal Baseline (ISO Class I/II)
0.191011,-0.8336,114.24,42.52,3.823,10.928,-14.620,Normal Baseline (ISO Class I/II)
0.191500,-0.6887,113.92,42.51,0.849,12.856,-13.684,Normal Baseline (ISO Class I/II)
0.191988,-0.6085,115.41,42.53,-1.804,14.020,-12.037,Normal Baseline (ISO Class I/II)
0.192477,-0.8664,114.85,42.52,-4.609,14.803,-10.127,Normal Baseline (ISO Class I/II)
0.192965,-0.7713,115.30,42.49,-7.224,15.038,-8.057,Normal Baseline (ISO Class I/II)
0.193454,-0.7365,115.57,42.50,-9.225,15.007,-5.684,Normal Baseline (ISO Class I/II)
0.193942,-0.7297,115.30,42.48,-11.457,14.382,-2.912,Normal Baseline (ISO Class I/II)
0.194431,-0.7605,115.72,42.51,-13.063,13.164,-0.096,Normal Baseline (ISO Class I/II)
0.194919,-0.6573,115.28,42.53,-14.193,11.433,2.758,Normal Baseline (ISO Class I/II)
0.195408,-0.6591,114.57,42.52,-15.147,9.520,5.300,Normal Baseline (ISO Class I/II)
0.195896,-0.8301,116.59,42.54,-15.020,7.430,7.834,Normal Baseline (ISO Class I/II)
0.196385,-0.5361,115.53,42.50,-15.123,4.862,10.205,Normal Baseline (ISO Class I/II)
0.196873,-0.4875,115.54,42.54,-14.123,1.904,12.148,Normal Baseline (ISO Class I/II)
0.197362,-0.6341,116.47,42.51,-12.791,-0.733,13.483,Normal Baseline (ISO Class I/II)
0.197851,-0.4820,116.23,42.54,-10.955,-3.685,14.446,Normal Baseline (ISO Class I/II)
0.198339,-0.3445,117.00,42.51,-8.886,-6.072,15.449,Normal Baseline (ISO Class I/II)
0.198828,-0.3880,118.01,42.52,-6.518,-8.623,15.228,Normal Baseline (ISO Class I/II)
0.199316,-0.1675,118.43,42.54,-3.877,-10.696,14.640,Normal Baseline (ISO Class I/II)
0.199805,0.0565,117.86,42.51,-1.217,-12.740,13.774,Normal Baseline (ISO Class I/II)
0.200293,-0.2505,118.63,42.51,1.526,-13.854,12.233,Normal Baseline (ISO Class I/II)
0.200782,-0.2496,120.34,42.54,4.487,-14.804,10.476,Normal Baseline (ISO Class I/II)
0.201270,0.0257,120.33,42.51,7.073,-15.100,8.197,Normal Baseline (ISO Class I/II)
0.201759,0.1489,122.05,42.48,9.514,-14.961,5.706,Normal Baseline (ISO Class I/II)
0.202247,0.1072,121.79,42.55,11.312,-14.405,3.009,Normal Baseline (ISO Class I/II)
0.202736,0.3808,122.21,42.50,13.111,-13.343,0.096,Normal Baseline (ISO Class I/II)
0.203224,0.1155,120.62,42.51,14.222,-11.626,-2.352,Normal Baseline (ISO Class I/II)
0.203713,0.4267,122.76,42.53,15.097,-9.737,-5.342,Normal Baseline (ISO Class I/II)
0.204201,0.3354,122.51,42.50,15.301,-7.515,-7.907,Normal Baseline (ISO Class I/II)
0.204690,0.6756,122.49,42.49,14.926,-4.965,-10.053,Normal Baseline (ISO Class I/II)
0.205178,0.7656,123.42,42.52,14.074,-2.302,-12.050,Normal Baseline (ISO Class I/II)
0.205667,0.4873,124.38,42.47,12.929,0.586,-13.476,Normal Baseline (ISO Class I/II)
0.206155,0.5613,124.32,42.50,11.189,3.518,-14.464,Normal Baseline (ISO Class I/II)
0.206644,0.7731,123.48,42.52,8.971,6.081,-15.003,Normal Baseline (ISO Class I/II)
0.207132,0.6607,125.01,42.50,6.516,8.460,-15.080,Normal Baseline (ISO Class I/II)
0.207621,0.7329,124.10,42.48,4.005,10.755,-14.739,Normal Baseline (ISO Class I/II)
0.208109,0.7664,124.94,42.54,1.433,12.393,-13.753,Normal Baseline (ISO Class I/II)
0.208598,0.5517,124.65,42.51,-1.399,13.865,-12.300,Normal Baseline (ISO Class I/II)
0.209086,0.7925,124.79,42.54,-4.369,14.748,-10.683,Normal Baseline (ISO Class I/II)
0.209575,0.7169,125.61,42.51,-6.975,15.255,-8.262,Normal Baseline (ISO Class I/II)
0.210064,0.7393,124.16,42.49,-9.099,14.917,-5.994,Normal Baseline (ISO Class I/II)
0.210552,0.9638,126.50,42.52,-11.396,14.377,-2.976,Normal Baseline (ISO Class I/II)
0.211041,0.6253,123.39,42.51,-12.906,13.197,-0.445,Normal Baseline (ISO Class I/II)
0.211529,0.8527,124.24,42.49,-14.255,11.782,2.367,Normal Baseline (ISO Class I/II)
0.212018,0.6944,124.85,42.54,-14.788,9.977,5.017,Normal Baseline (ISO Class I/II)
0.212506,0.6609,124.81,42.50,-15.277,7.519,7.567,Normal Baseline (ISO Class I/II)
0.212995,0.7501,124.02,42.47,-14.822,4.977,10.136,Normal Baseline (ISO Class I/II)
0.213483,0.6514,123.77,42.54,-14.149,2.403,11.946,Normal Baseline (ISO Class I/II)
0.213972,0.6293,123.83,42.50,-12.895,-0.367,13.239,Normal Baseline (ISO Class I/II)
0.214460,0.6226,122.98,42.50,-11.432,-3.257,14.634,Normal Baseline (ISO Class I/II)
0.214949,0.4079,123.91,42.48,-9.391,-5.844,15.203,Normal Baseline (ISO Class I/II)
0.215437,0.3118,123.08,42.55,-6.818,-8.485,15.144,Normal Baseline (ISO Class I/II)
0.215926,0.1894,122.70,42.49,-4.166,-10.420,14.779,Normal Baseline (ISO Class I/II)
0.216414,0.1522,120.80,42.51,-1.557,-12.167,13.825,Normal Baseline (ISO Class I/II)
0.216903,0.5348,121.07,42.53,1.242,-13.735,12.633,Normal Baseline (ISO Class I/II)
0.217391,0.2583,120.44,42.52,4.157,-14.934,10.545,Normal Baseline (ISO Class I/II)
0.217880,-0.1260,119.42,42.51,6.768,-15.222,8.469,Normal Baseline (ISO Class I/II)
0.218368,-0.1958,120.06,42.48,9.082,-15.033,5.956,Normal Baseline (ISO Class I/II)
0.218857,-0.0521,118.88,42.49,11.250,-14.554,3.196,Normal Baseline (ISO Class I/II)
0.219345,-0.1162,119.39,42.51,12.753,-13.311,0.787,Normal Baseline (ISO Class I/II)
0.219834,-0.1864,117.57,42.50,14.098,-11.851,-2.342,Normal Baseline (ISO Class I/II)
0.220322,-0.3511,119.37,42.52,15.084,-10.050,-4.918,Normal Baseline (ISO Class I/II)
0.220811,-0.4012,116.87,42.52,15.206,-7.708,-7.663,Normal Baseline (ISO Class I/II)
0.221299,-0.4092,117.37,42.53,14.979,-5.271,-9.824,Normal Baseline (ISO Class I/II)
0.221788,-0.4968,117.46,42.49,14.457,-2.495,-11.707,Normal Baseline (ISO Class I/II)
0.222277,-0.8279,116.03,42.56,12.865,0.256,-13.399,Normal Baseline (ISO Class I/II)
0.222765,-0.6388,116.86,42.53,11.424,3.206,-14.375,Normal Baseline (ISO Class I/II)
0.223254,-0.7580,114.92,42.51,9.467,5.974,-15.089,Normal Baseline (ISO Class I/II)
0.223742,-0.6739,116.82,42.53,6.909,8.097,-15.065,Normal Baseline (ISO Class I/II)
0.224231,-0.3700,115.46,42.56,4.433,10.248,-14.651,Normal Baseline (ISO Class I/II)
0.224719,-0.7113,114.80,42.48,1.508,12.262,-13.952,Normal Baseline (ISO Class I/II)
0.225208,-0.8140,114.91,42.51,-1.257,13.566,-12.521,Normal Baseline (ISO Class I/II)
0.225696,-0.6801,115.71,42.46,-3.905,14.689,-10.723,Normal Baseline (ISO Class I/II)
0.226185,-0.7406,114.54,42.52,-6.485,15.230,-8.528,Normal Baseline (ISO Class I/II)
0.226673,-0.7492,114.40,42.52,-8.852,15.262,-6.147,Normal Baseline (ISO Class I/II)
0.227162,-0.7212,114.86,42.51,-10.904,14.580,-3.480,Normal Baseline (ISO Class I/II)
0.227650,-0.5351,114.17,42.50,-12.790,13.494,-0.755,Normal Baseline (ISO Class I/II)
0.228139,-0.8988,116.69,42.47,-13.954,11.813,2.074,Normal Baseline (ISO Class I/II)
0.228627,-0.6811,114.93,42.52,-14.921,10.104,4.915,Normal Baseline (ISO Class I/II)
0.229116,-0.8178,116.25,42.54,-15.107,7.858,7.411,Normal Baseline (ISO Class I/II)
0.229604,-0.6028,115.98,42.50,-14.973,5.399,9.729,Normal Baseline (ISO Class I/II)
0.230093,-0.7369,115.30,42.52,-14.238,2.567,11.717,Normal Baseline (ISO Class I/II)
0.230581,-0.6287,116.38,42.48,-13.047,-0.191,13.221,Normal Baseline (ISO Class I/II)
0.231070,-0.5611,117.34,42.52,-11.613,-3.076,14.413,Normal Baseline (ISO Class I/II)
0.231558,-0.3513,116.92,42.50,-9.541,-5.840,14.931,Normal Baseline (ISO Class I/II)
0.232047,-0.2970,118.41,42.50,-7.076,-8.213,15.316,Normal Baseline (ISO Class I/II)
0.232535,-0.4921,118.68,42.50,-4.672,-10.478,14.546,Normal Baseline (ISO Class I/II)
0.233024,-0.2686,119.02,42.50,-1.686,-12.156,13.950,Normal Baseline (ISO Class I/II)
0.233512,-0.2906,118.35,42.52,1.113,-13.698,12.735,Normal Baseline (ISO Class I/II)
0.234001,-0.2850,118.30,42.49,3.818,-14.695,10.720,Normal Baseline (ISO Class I/II)
0.234489,-0.0874,119.13,42.50,6.305,-15.240,8.764,Normal Baseline (ISO Class I/II)
0.234978,-0.0252,120.23,42.51,8.970,-15.453,6.229,Normal Baseline (ISO Class I/II)
0.235467,0.3760,120.97,42.49,11.152,-14.455,3.620,Normal Baseline (ISO Class I/II)
0.235955,0.2091,119.24,42.55,12.709,-13.688,0.988,Normal Baseline (ISO Class I/II)
0.236444,0.0628,121.42,42.49,14.061,-12.152,-1.880,Normal Baseline (ISO Class I/II)
0.236932,0.2294,121.98,42.50,14.873,-10.369,-4.833,Normal Baseline (ISO Class I/II)
0.237421,0.4864,122.05,42.49,15.246,-7.893,-7.300,Normal Baseline (ISO Class I/II)
0.237909,0.6780,123.70,42.55,15.008,-5.473,-9.435,Normal Baseline (ISO Class I/II)
0.238398,0.2970,123.38,42.52,14.334,-2.881,-11.494,Normal Baseline (ISO Class I/II)
0.238886,0.3177,124.44,42.49,13.262,-0.055,-12.981,Normal Baseline (ISO Class I/II)
0.239375,0.8191,123.54,42.53,11.794,2.936,-14.159,Normal Baseline (ISO Class I/II)
0.239863,0.6878,124.76,42.52,9.416,5.451,-15.049,Normal Baseline (ISO Class I/II)
0.240352,0.5779,125.57,42.52,7.220,7.946,-14.944,Normal Baseline (ISO Class I/II)
0.240840,0.7816,125.53,42.51,4.541,10.106,-14.857,Normal Baseline (ISO Class I/II)
0.241329,0.4304,123.79,42.50,2.090,11.902,-14.119,Normal Baseline (ISO Class I/II)
0.241817,0.7702,124.61,42.52,-0.921,13.558,-12.774,Normal Baseline (ISO Class I/II)
0.242306,0.8258,124.64,42.50,-3.771,14.629,-11.195,Normal Baseline (ISO Class I/II)
0.242794,0.9075,125.37,42.55,-6.205,15.236,-8.697,Normal Baseline (ISO Class I/II)
0.243283,0.6783,125.55,42.49,-8.524,14.919,-6.286,Normal Baseline (ISO Class I/II)
0.243771,0.8070,124.31,42.54,-10.768,14.537,-3.917,Normal Baseline (ISO Class I/II)
0.244260,0.6758,124.97,42.51,-12.583,13.602,-1.079,Normal Baseline (ISO Class I/II)
0.244748,0.8009,123.20,42.52,-13.905,12.208,1.748,Normal Baseline (ISO Class I/II)
0.245237,0.6399,125.82,42.53,-14.676,10.329,4.378,Normal Baseline (ISO Class I/II)
0.245725,0.6692,124.08,42.50,-15.275,8.117,6.883,Normal Baseline (ISO Class I/II)
0.246214,0.5635,124.31,42.53,-15.055,5.680,9.383,Normal Baseline (ISO Class I/II)
0.246702,0.7202,123.77,42.46,-14.437,2.869,11.400,Normal Baseline (ISO Class I/II)
0.247191,0.6988,124.64,42.50,-13.369,0.272,13.034,Normal Baseline (ISO Class I/II)
0.247680,0.5164,121.13,42.49,-11.698,-2.564,14.294,Normal Baseline (ISO Class I/II)
0.248168,0.4933,123.04,42.49,-9.572,-5.338,15.131,Normal Baseline (ISO Class I/II)
0.248657,0.2550,122.60,42.51,-7.317,-7.664,15.167,Normal Baseline (ISO Class I/II)
0.249145,0.3294,121.92,42.52,-4.750,-9.923,14.910,Normal Baseline (ISO Class I/II)
0.249634,0.2928,123.25,42.53,-2.078,-11.899,14.157,Normal Baseline (ISO Class I/II)
0.250122,0.5442,120.73,42.52,0.752,-13.801,12.855,Normal Baseline (ISO Class I/II)
0.250611,0.0254,121.61,42.50,3.388,-14.393,11.021,Normal Baseline (ISO Class I/II)
0.251099,0.2622,120.83,42.52,6.089,-15.030,8.999,Normal Baseline (ISO Class I/II)
0.251588,0.1331,121.09,42.52,8.584,-14.957,6.648,Normal Baseline (ISO Class I/II)
0.252076,-0.0259,119.09,42.53,10.747,-14.569,3.861,Normal Baseline (ISO Class I/II)
0.252565,0.0788,118.59,42.53,12.543,-13.573,1.346,Normal Baseline (ISO Class I/II)
0.253053,-0.1591,119.60,42.51,13.867,-12.217,-1.433,Normal Baseline (ISO Class I/II)
0.253542,-0.2269,118.63,42.49,14.742,-10.328,-4.390,Normal Baseline (ISO Class I/II)
0.254030,-0.3475,116.63,42.50,15.496,-8.067,-6.894,Normal Baseline (ISO Class I/II)
0.254519,-0.2589,117.03,42.50,15.157,-5.769,-9.211,Normal Baseline (ISO Class I/II)
0.255007,-0.3355,117.39,42.51,14.484,-3.276,-11.378,Normal Baseline (ISO Class I/II)
0.255496,-0.5995,117.39,42.52,13.308,-0.373,-12.941,Normal Baseline (ISO Class I/II)
0.255984,-0.7357,115.85,42.53,11.724,2.486,-14.199,Normal Baseline (ISO Class I/II)
0.256473,-0.6499,113.76,42.51,9.795,5.160,-15.107,Normal Baseline (ISO Class I/II)
0.256961,-0.7645,116.24,42.51,7.545,7.559,-15.154,Normal Baseline (ISO Class I/II)
0.257450,-0.7135,114.61,42.52,4.781,9.793,-15.035,Normal Baseline (ISO Class I/II)
0.257938,-0.5888,113.78,42.50,2.098,11.817,-14.051,Normal Baseline (ISO Class I/II)
0.258427,-0.8174,112.97,42.49,-0.600,13.504,-12.954,Normal Baseline (ISO Class I/II)
0.258915,-0.7866,115.77,42.48,-3.288,14.660,-11.209,Normal Baseline (ISO Class I/II)
0.259404,-0.7869,115.14,42.50,-5.994,15.182,-8.984,Normal Baseline (ISO Class I/II)
0.259893,-0.6978,114.82,42.52,-8.281,15.274,-6.690,Normal Baseline (ISO Class I/II)
0.260381,-1.0682,116.12,42.50,-10.751,14.725,-4.239,Normal Baseline (ISO Class I/II)
0.260870,-0.8638,115.57,42.51,-12.493,13.626,-1.484,Normal Baseline (ISO Class I/II)
0.261358,-0.7514,116.44,42.52,-13.661,12.354,1.353,Normal Baseline (ISO Class I/II)
0.261847,-0.6120,114.16,42.52,-14.728,10.555,4.200,Normal Baseline (ISO Class I/II)
0.262335,-0.7880,115.42,42.49,-15.082,8.353,6.803,Normal Baseline (ISO Class I/II)
0.262824,-0.9210,114.36,42.53,-14.882,5.947,9.061,Normal Baseline (ISO Class I/II)
0.263312,-0.5825,115.71,42.54,-14.562,3.323,11.098,Normal Baseline (ISO Class I/II)
0.263801,-0.6886,115.97,42.49,-13.419,0.591,12.932,Normal Baseline (ISO Class I/II)
0.264289,-0.7055,116.98,42.50,-11.899,-2.313,14.138,Normal Baseline (ISO Class I/II)
0.264778,-0.5834,116.86,42.54,-10.128,-5.189,15.146,Normal Baseline (ISO Class I/II)
0.265266,-0.4721,117.69,42.51,-7.688,-7.591,15.204,Normal Baseline (ISO Class I/II)
0.265755,-0.4602,118.14,42.47,-5.035,-9.827,15.136,Normal Baseline (ISO Class I/II)
0.266243,-0.5868,119.71,42.49,-2.362,-11.666,14.087,Normal Baseline (ISO Class I/II)
0.266732,-0.1462,118.16,42.51,0.435,-13.403,12.816,Normal Baseline (ISO Class I/II)
0.267220,-0.0305,118.10,42.49,3.112,-14.401,11.191,Normal Baseline (ISO Class I/II)
0.267709,-0.0334,119.50,42.51,5.754,-15.041,9.370,Normal Baseline (ISO Class I/II)
0.268197,-0.1753,119.12,42.51,8.419,-15.174,7.061,Normal Baseline (ISO Class I/II)
0.268686,0.0102,121.40,42.54,10.435,-14.680,4.210,Normal Baseline (ISO Class I/II)
0.269174,0.1064,120.44,42.51,12.352,-13.934,1.499,Normal Baseline (ISO Class I/II)
0.269663,0.2511,120.67,42.53,13.761,-12.551,-1.367,Normal Baseline (ISO Class I/II)
0.270151,0.3299,121.18,42.54,14.847,-10.698,-4.185,Normal Baseline (ISO Class I/II)
0.270640,0.2299,122.56,42.54,15.257,-8.603,-6.549,Normal Baseline (ISO Class I/II)
